Sample,X,Y,Z
945,-0.109,0.352,0.852
946,0.133,-0.090,1.121
947,0.332,-0.109,0.984
948,0.305,0.180,1.121
949,0.027,-0.047,1.012
950,-0.109,0.074,0.906
951,0.000,0.090,1.035
952,0.066,-0.176,0.996
953,0.102,0.039,1.039
954,-0.203,0.125,0.809
955,0.051,-0.168,1.070
956,0.215,0.152,1.043
957,0.230,0.289,1.066
958,-0.004,-0.082,0.957
959,-0.160,-0.297,1.062
960,-0.070,-0.102,1.086
961,0.051,0.125,0.953
962,-0.102,0.191,1.012
963,-0.305,-0.039,0.930
964,-0.051,-0.145,0.969
965,0.262,0.117,1.102
966,0.172,0.367,0.910
967,0.152,0.164,1.008
968,0.059,-0.027,1.082
969,0.082,-0.027,1.012
970,-0.074,0.082,0.855
971,-0.148,-0.051,1.055
972,-0.102,0.059,0.914
973,0.141,0.102,1.031
974,0.227,0.133,0.996
975,0.191,0.008,1.078
976,-0.047,-0.086,1.027
977,-0.047,-0.020,1.039
978,-0.023,-0.098,1.004
979,-0.020,0.113,0.949
980,-0.105,-0.023,0.953
981,0.020,-0.039,0.980
982,0.086,0.258,1.031
983,0.105,0.035,1.004
984,-0.023,0.148,0.988
985,0.000,-0.172,1.035
986,0.184,-0.160,1.035
987,0.082,0.242,0.957
988,-0.035,0.086,1.008
989,-0.066,0.109,0.918
990,0.027,-0.281,1.051
991,0.090,0.160,0.988
992,0.090,0.070,1.012
993,0.027,-0.176,1.086
994,0.098,0.191,0.996
995,0.102,-0.074,1.023
996,0.051,0.227,0.973
997,-0.070,0.230,0.945
998,-0.188,-0.184,0.977
999,-0.070,0.039,1.031
Rate 1356, overflows 0
