Sample,X,Y,Z
98,0.004,0.082,0.988
99,0.012,-0.008,0.996
100,0.109,-0.117,1.043
101,0.141,-0.020,1.047
102,0.066,0.117,1.012
103,0.051,0.121,1.023
104,0.086,0.211,1.043
105,0.113,0.180,1.004
106,0.098,0.172,1.008
107,0.004,0.145,0.977
108,-0.035,0.223,0.961
109,0.016,0.355,0.973
110,0.105,0.285,1.059
111,0.145,0.324,1.051
112,0.105,0.426,1.047
113,0.008,0.465,1.027
114,-0.055,0.656,0.984
115,-0.098,0.668,0.965
116,-0.078,0.621,1.027
117,-0.062,0.691,1.012
118,-0.035,0.832,0.996
119,-0.055,0.898,0.969
120,-0.098,0.836,0.895
121,-0.086,0.742,0.855
122,-0.016,0.539,0.961
123,0.148,0.453,1.012
124,0.512,0.652,1.168
125,0.723,0.852,1.211
126,0.441,1.156,1.035
127,-0.199,1.207,0.863
128,-0.781,0.594,0.836
129,-0.902,0.059,0.801
130,-0.496,0.066,0.941
131,0.258,0.199,1.188
132,0.988,0.629,1.309
133,1.090,1.266,1.219
134,0.336,1.613,0.820
135,-0.621,0.992,0.680
136,-1.227,0.273,0.652
137,-0.840,-0.363,0.887
138,0.199,-0.531,1.320
139,0.766,0.883,1.094
140,0.668,1.918,0.930
141,0.066,1.340,0.898
142,-0.305,0.504,0.867
143,-0.133,-0.609,1.164
144,0.066,-1.199,1.277
145,0.418,-0.246,1.242
146,0.473,0.504,1.141
147,0.199,0.793,0.980
148,-0.203,1.203,0.629
149,-0.418,0.094,0.941
150,-0.238,-0.598,1.156
151,0.270,0.176,1.094
152,0.586,0.738,1.184
153,0.441,1.348,1.051
154,-0.023,1.434,0.809
155,-0.449,1.156,0.801
156,-0.531,0.133,0.816
157,0.008,-0.379,1.223
158,0.383,0.453,1.148
159,0.359,0.820,1.035
160,0.160,0.969,1.016
161,-0.227,1.328,0.863
162,-0.426,0.703,0.883
163,-0.215,-0.148,1.098
164,0.113,0.023,1.211
165,0.238,0.840,1.016
166,0.430,1.117,1.199
167,0.066,1.316,0.793
168,-0.055,1.500,1.164
169,-0.293,0.078,0.941
170,-0.012,0.004,0.832
171,0.410,0.301,1.281
172,0.297,0.082,1.082
173,0.359,1.645,0.719
174,-0.270,1.629,0.668
175,-0.582,0.535,0.742
176,-0.035,1.141,1.109
177,0.094,-0.035,1.191
178,0.184,-0.180,1.281
179,-0.047,0.953,0.805
180,-0.156,0.395,1.199
181,-0.105,0.336,0.992
182,0.023,0.699,0.711
183,-0.156,0.125,0.965
184,-0.281,-0.602,1.141
185,-0.070,0.148,0.824
186,0.406,0.520,1.191
187,0.211,0.543,1.047
188,0.113,0.750,0.922
189,0.047,0.426,1.090
190,0.020,-0.020,0.801
191,0.508,0.520,1.297
192,0.270,-0.031,0.902
193,0.211,0.434,0.816
194,0.211,0.031,1.102
195,0.051,-0.871,1.289
196,-0.340,0.078,0.539
197,-0.043,-0.898,1.336
198,-0.168,-0.641,1.172
199,0.234,0.879,1.051
200,0.262,0.398,0.781
201,0.098,0.277,1.363
202,-0.371,0.289,0.602
203,-0.168,-0.250,0.902
204,-0.008,-0.523,1.168
205,0.055,0.312,0.809
206,0.039,0.781,0.832
207,0.039,0.781,0.832
208,-0.172,-0.109,1.238
209,-0.109,-0.191,0.758
210,0.230,0.746,1.094
211,-0.031,-0.543,1.035
212,0.242,-0.121,1.168
213,0.488,0.469,1.133
214,0.180,-0.160,1.004
215,-0.051,-0.293,0.832
216,0.203,0.012,1.156
217,0.199,-0.941,1.176
218,0.281,-0.152,1.273
219,0.012,0.598,0.617
220,-0.586,-0.445,0.695
221,-0.234,-0.266,1.383
222,0.391,0.430,1.113
223,0.391,0.148,0.898
224,-0.051,0.434,0.742
225,-0.438,1.117,0.723
226,-0.320,-0.426,1.094
227,0.348,-0.078,1.219
228,0.109,0.961,0.668
229,-0.133,-0.371,0.891
230,-0.277,-0.039,1.258
231,-0.219,0.273,0.875
232,0.285,-0.402,0.965
233,0.336,0.000,1.332
234,-0.047,0.102,0.926
235,0.133,-0.410,1.047
236,-0.008,0.145,1.230
237,0.109,-0.453,0.980
238,0.484,-0.594,1.184
239,0.254,0.078,0.812
240,0.062,0.438,0.812
241,0.105,-0.008,1.145
242,-0.188,0.652,0.730
243,-0.125,0.602,0.703
244,-0.020,-0.188,1.391
245,0.000,-0.211,1.035
246,-0.129,0.566,0.531
247,-0.062,-0.660,1.383
248,-0.062,-0.328,0.902
249,0.520,-0.082,1.102
250,0.254,0.109,1.008
251,-0.219,0.023,0.711
252,-0.480,0.121,0.895
253,-0.121,-0.527,1.527
254,0.207,-0.062,0.996
255,0.422,0.391,1.160
256,-0.094,0.363,0.570
257,0.164,0.281,1.285
258,0.262,0.289,1.102
259,0.195,-0.164,0.547
260,0.082,-0.180,1.004
261,0.215,-0.590,1.332
262,0.207,-0.711,1.062
263,-0.055,0.793,0.652
264,-0.316,0.832,0.738
265,-0.258,-0.684,1.539
266,-0.098,-0.207,0.809
267,0.145,0.246,1.004
268,-0.121,-1.297,1.223
269,0.109,-0.516,1.230
270,0.043,1.148,0.574
271,-0.008,0.332,0.793
272,-0.293,-0.262,1.125
273,-0.480,0.406,0.840
274,0.102,-0.336,1.148
275,0.387,-0.211,1.445
276,0.223,1.102,0.602
277,0.211,1.035,0.938
278,0.145,-0.402,1.234
279,0.352,-0.473,1.004
280,0.242,0.309,0.777
281,-0.156,-0.684,0.887
282,-0.004,-0.680,1.355
283,-0.062,0.262,1.008
284,-0.172,0.086,0.707
285,0.148,-0.094,1.406
286,-0.035,0.168,1.188
287,-0.164,0.473,0.586
288,0.375,-0.305,1.180
289,0.188,-0.145,1.492
290,-0.512,0.730,0.027
291,-0.262,0.457,0.922
292,-0.320,-0.645,1.418
293,-0.098,0.172,0.656
294,0.156,0.645,0.988
295,-0.168,-0.438,1.273
296,0.035,0.020,0.930
297,0.398,1.230,1.246
298,-0.008,-0.387,0.828
299,0.266,-0.602,1.184
300,-0.020,0.621,0.887
301,-0.047,-0.391,0.969
302,0.352,-0.645,1.309
303,0.352,-0.645,1.309
304,0.066,0.566,0.586
305,0.008,-0.168,1.195
306,-0.016,-0.680,1.512
307,-0.105,0.914,0.617
308,0.215,0.844,0.664
309,0.383,-0.953,1.727
310,-0.348,0.656,0.277
311,0.000,0.281,0.652
312,-0.156,-1.586,1.559
313,-0.082,0.016,0.832
314,0.059,1.379,0.496
315,-0.289,-0.406,1.500
316,-0.617,-0.465,0.785
317,0.211,0.863,1.199
318,0.266,-0.176,1.281
319,0.094,-0.605,0.973
320,0.160,1.027,0.973
321,-0.102,0.227,0.844
322,0.219,-1.145,1.133
323,0.371,0.570,0.922
324,0.066,0.379,0.738
325,-0.188,-1.020,1.219
326,0.043,0.352,0.988
327,0.098,0.801,0.738
328,0.094,-0.613,1.363
329,0.098,0.781,1.203
330,-0.188,0.527,0.156
331,0.219,-0.723,1.652
332,0.180,-0.340,1.082
333,0.285,-0.137,0.879
334,-0.148,-0.168,0.934
335,-0.480,0.008,0.832
336,-0.266,0.180,0.887
337,0.242,0.031,1.504
338,-0.125,-0.055,0.758
339,-0.078,0.730,0.824
340,0.051,0.098,1.363
341,0.098,0.152,1.047
342,0.098,0.152,1.047
343,0.449,0.715,0.652
344,0.270,0.086,1.039
345,-0.156,-0.352,1.078
346,-0.074,0.051,0.836
347,0.000,0.152,0.695
348,-0.039,-0.098,1.105
349,-0.133,-0.430,1.254
350,0.164,0.605,1.082
351,0.117,-0.148,0.996
352,0.070,-0.461,1.293
353,0.098,0.223,0.723
354,0.219,-0.328,1.062
355,0.312,0.004,1.395
356,-0.203,0.543,0.445
357,-0.453,0.641,0.707
358,-0.254,-0.371,1.152
359,0.391,-1.121,1.684
360,0.246,0.781,0.730
361,-0.039,0.441,0.805
362,-0.285,-0.148,1.098
363,0.121,0.508,1.129
364,0.355,0.531,0.641
365,0.359,-0.805,1.164
366,-0.156,-0.672,0.801
367,-0.270,0.203,0.789
368,0.020,-0.312,1.168
369,0.090,-0.102,1.027
370,0.047,0.609,0.859
371,0.031,-0.438,1.551
372,-0.031,-0.559,1.094
373,0.223,0.629,0.852
374,0.227,0.078,1.199
375,0.234,-0.414,1.148
376,0.109,0.809,0.582
377,-0.148,0.633,0.660
378,-0.137,-0.430,1.324
379,-0.051,0.016,1.027
380,0.098,0.422,0.535
381,0.277,-0.297,1.578
382,-0.203,0.113,0.988
383,0.020,0.629,0.684
384,0.062,0.473,0.836
385,0.195,-0.090,1.090
386,0.270,0.520,0.965
387,0.012,0.062,0.805
388,-0.129,-1.281,1.238
389,-0.191,-0.293,1.062
390,0.082,0.188,1.043
391,0.215,-0.242,1.355
392,0.078,0.332,0.984
393,0.031,0.520,0.883
394,0.090,-0.168,1.145
395,-0.016,-0.215,0.984
396,0.020,0.289,0.828
397,0.094,-0.195,1.070
398,0.234,-0.371,1.203
399,-0.066,1.074,0.430
400,-0.137,0.770,0.855
401,-0.109,-0.586,1.516
402,0.203,-0.461,1.109
403,0.270,0.719,0.512
404,0.047,-0.062,1.262
405,-0.309,-0.637,1.262
406,-0.109,1.219,0.180
407,0.359,0.293,1.000
408,0.156,-1.078,1.719
409,-0.129,0.352,0.469
410,-0.137,0.203,0.898
411,-0.102,-1.195,1.625
412,0.234,-0.238,0.977
413,0.430,0.859,0.941
414,0.047,-0.289,0.996
415,-0.125,-0.387,1.129
416,-0.008,0.410,0.855
417,0.090,0.086,0.973
418,-0.008,-0.059,1.094
419,-0.074,0.254,0.922
420,-0.133,0.477,0.926
421,-0.012,-0.176,1.305
422,0.121,-0.137,0.973
423,0.125,0.293,0.773
424,0.352,-1.152,1.371
425,0.332,0.402,1.012
426,-0.133,0.859,0.504
427,-0.801,0.453,0.391
428,-0.188,0.320,1.312
429,0.246,-0.031,1.270
430,0.281,0.395,0.895
431,0.074,0.164,1.141
432,-0.082,-1.105,1.543
433,0.043,0.270,0.754
434,0.336,0.402,0.641
435,0.246,-0.531,1.188
436,-0.172,-0.375,1.133
437,-0.383,0.371,0.508
438,-0.012,-0.137,1.133
439,-0.070,-0.367,1.109
440,0.180,0.648,1.090
441,0.328,0.414,1.180
442,0.266,-0.180,1.289
443,-0.039,0.402,0.973
444,-0.125,-0.223,0.883
445,0.176,-0.672,0.988
446,0.281,-0.168,1.137
447,-0.465,0.504,0.312
448,-0.395,0.445,0.758
449,-0.242,-0.590,1.355
450,0.074,0.438,0.789
451,0.227,0.801,0.664
452,0.082,-0.281,1.824
453,-0.082,-0.098,0.977
454,0.133,1.000,0.508
455,0.078,-0.246,1.027
456,0.133,-0.852,1.480
457,0.098,-0.117,0.664
458,0.043,-0.008,0.953
459,-0.324,-0.938,1.062
460,-0.215,0.109,1.156
461,0.133,0.406,0.926
462,0.305,-0.172,1.574
463,0.195,-0.090,1.055
464,0.031,0.613,0.820
465,0.035,-0.305,1.121
466,0.285,-0.676,1.051
467,0.262,0.723,0.844
468,-0.480,0.723,0.250
469,-0.211,-0.344,1.148
470,0.012,0.246,1.285
471,-0.074,0.617,0.504
472,-0.078,0.117,1.188
473,-0.164,-0.352,1.438
474,-0.023,0.188,0.617
475,0.344,0.598,1.043
476,0.301,-0.070,1.191
477,0.016,0.121,0.730
478,-0.074,-0.203,0.859
479,-0.035,-0.797,1.203
480,0.102,-0.473,1.188
481,-0.035,0.203,0.977
482,-0.113,0.102,1.090
483,0.125,-0.176,1.410
484,0.141,0.094,0.984
485,0.145,0.469,0.805
486,0.305,-0.703,1.273
487,0.129,-0.195,1.133
488,-0.219,0.957,0.121
489,-0.059,0.270,1.105
490,-0.398,-0.293,1.195
491,-0.234,0.480,0.551
492,0.164,0.566,1.191
493,-0.195,-0.527,1.102
494,0.246,-0.109,1.102
495,0.246,0.547,1.094
496,-0.020,-0.367,0.879
497,0.035,0.047,0.660
498,0.055,0.406,1.254
499,-0.219,-0.918,0.895
500,-0.070,0.223,0.934
501,-0.086,0.109,1.020
502,0.191,-0.922,1.512
503,0.348,0.277,1.094
504,0.395,0.699,1.055
505,0.016,-0.387,0.988
506,-0.082,0.160,1.070
507,0.328,-0.008,0.875
508,0.254,-0.219,1.094
509,-0.430,0.395,0.426
510,-0.156,0.609,0.848
511,-0.012,0.164,1.086
512,0.004,0.348,0.953
513,-0.082,0.914,0.828
514,-0.078,-0.059,1.266
515,0.133,-0.441,1.633
516,0.074,0.270,0.711
517,0.266,-0.074,0.684
518,0.109,-0.738,1.477
519,-0.246,-0.207,0.648
520,0.145,0.469,0.512
521,-0.105,0.031,1.098
522,-0.340,-0.535,1.035
523,0.254,0.648,1.199
524,0.375,-0.055,1.508
525,0.277,-0.773,1.289
526,0.137,1.258,0.551
527,0.316,-0.254,1.273
528,0.398,-0.734,1.301
529,0.059,0.871,0.230
530,-0.117,-0.098,0.684
531,-0.414,-0.715,1.188
532,-0.332,0.074,1.008
533,-0.012,0.551,0.789
534,-0.043,0.051,1.406
535,-0.066,-0.301,1.242
536,0.418,0.711,1.004
537,0.293,0.500,1.102
538,0.059,-0.551,1.062
539,0.145,0.074,0.727
540,0.062,-0.391,0.777
541,-0.184,-0.703,0.828
542,-0.309,0.566,0.684
543,-0.215,0.148,1.082
544,-0.047,0.254,1.238
545,0.234,0.496,1.195
546,0.230,-0.047,1.137
547,0.332,-0.262,1.426
548,0.609,-0.816,1.355
549,0.574,0.086,0.844
550,0.016,0.574,0.418
551,-0.457,-0.043,0.746
552,-0.449,-0.285,0.953
553,-0.379,-0.457,0.750
554,-0.109,0.070,1.266
555,-0.168,0.324,1.086
556,0.160,0.641,1.383
557,0.285,0.914,1.078
558,0.348,0.160,0.895
559,0.250,0.293,1.078
560,-0.098,-0.383,1.059
561,-0.223,-0.707,0.684
562,-0.070,0.121,0.570
563,-0.070,-0.520,1.336
564,-0.273,0.375,0.695
565,-0.012,0.309,0.941
566,-0.094,0.375,1.371
567,0.328,0.180,0.828
568,0.875,0.637,1.441
569,0.531,0.195,1.102
570,-0.047,-0.305,0.703
571,-0.109,-0.004,0.930
572,0.090,-0.746,0.930
573,0.086,-0.332,0.883
574,-0.422,0.633,0.848
575,-0.566,-0.551,0.914
576,-0.145,-0.703,1.672
577,0.047,0.750,0.898
578,0.383,0.328,0.996
579,0.113,-0.172,1.547
580,-0.086,0.453,0.684
581,0.172,0.324,0.887
582,-0.008,-1.035,1.055
583,-0.207,0.137,0.559
584,0.078,0.055,0.957
585,-0.105,-0.535,1.039
586,0.027,0.422,0.926
587,-0.043,0.789,0.949
588,0.008,0.137,1.117
589,0.348,0.078,1.207
590,0.418,0.273,1.043
591,0.277,0.152,0.859
592,0.145,-0.195,1.109
593,-0.129,0.449,0.508
594,-0.027,-0.160,1.039
595,-0.160,-0.695,1.266
596,-0.223,-0.164,0.980
597,-0.125,-0.461,1.246
598,-0.066,-0.379,1.422
599,0.070,0.570,0.883
600,0.129,1.020,0.789
601,0.055,-0.090,1.180
602,0.047,0.047,0.930
603,0.035,0.512,0.621
604,-0.102,-0.008,1.078
605,-0.129,-0.410,0.750
606,0.258,0.172,1.434
607,-0.316,0.445,0.480
608,0.152,-0.188,1.230
609,-0.066,0.395,1.254
610,-0.035,0.516,0.773
611,0.391,-0.270,0.914
612,0.336,0.043,1.289
613,-0.008,-0.176,0.555
614,0.078,0.168,1.133
615,-0.180,0.102,0.840
616,-0.176,-0.277,0.879
617,-0.074,-0.121,1.414
618,0.078,-0.785,1.328
619,0.316,-0.277,1.191
620,-0.105,0.750,0.840
621,-0.184,0.133,0.773
622,0.203,0.117,1.348
623,-0.020,0.191,0.711
624,0.031,-0.043,0.664
625,-0.055,-0.121,1.371
626,-0.379,-0.734,0.977
627,-0.027,0.535,0.664
628,0.438,0.215,1.402
629,0.055,-0.312,1.047
630,0.105,0.270,0.711
631,-0.090,0.961,0.828
632,-0.027,-0.547,1.156
633,0.227,-0.141,1.109
634,0.230,0.695,0.691
635,-0.176,-0.852,0.906
636,-0.316,0.074,1.262
637,-0.055,0.855,0.793
638,0.137,-0.387,1.062
639,-0.004,0.223,1.129
640,0.188,-0.410,1.305
641,0.453,-0.875,1.488
642,0.047,1.020,0.633
643,-0.207,0.516,0.395
644,-0.086,-0.570,1.633
645,-0.293,0.141,0.637
646,0.270,0.438,0.598
647,0.160,-0.277,1.438
648,-0.301,-0.488,1.008
649,0.117,0.945,0.984
650,0.074,0.520,0.957
651,0.070,-0.836,1.188
652,0.211,0.812,1.184
653,-0.102,0.531,0.352
654,0.223,-0.668,1.148
655,0.055,0.062,1.188
656,-0.039,0.117,0.621
657,0.027,-0.156,0.836
658,-0.020,0.035,1.402
659,-0.125,-0.496,0.961
660,0.043,0.609,0.891
661,0.129,-0.094,1.238
662,0.301,-0.820,1.613
663,0.039,0.613,0.512
664,0.102,0.555,0.883
665,0.004,-0.621,1.102
666,-0.082,-0.223,1.016
667,-0.066,0.484,0.723
668,0.012,-0.316,1.070
669,-0.059,-0.734,1.344
670,-0.281,0.715,0.500
671,0.219,-0.008,1.387
672,0.020,-0.586,1.246
673,0.242,0.656,0.664
674,0.379,0.449,1.090
675,0.121,-0.562,1.074
676,0.059,0.301,0.652
677,-0.148,0.434,0.879
678,-0.230,-1.121,1.180
679,-0.070,0.027,0.914
680,-0.066,0.602,0.863
681,-0.086,-0.359,1.270
682,0.148,0.293,1.152
683,0.246,0.855,0.855
684,0.188,-0.258,1.133
685,0.090,-0.164,1.133
686,0.102,0.375,0.730
687,0.059,0.012,0.984
688,-0.230,-0.230,1.035
689,-0.094,0.316,0.973
690,-0.090,-0.164,0.926
691,-0.090,-0.316,1.254
692,-0.008,0.145,0.711
693,0.391,0.195,1.359
694,0.117,0.441,0.906
695,0.145,-0.078,0.828
696,-0.074,0.809,0.852
697,-0.160,-0.219,0.883
698,0.234,-0.750,1.625
699,0.004,0.285,0.656
700,0.160,-0.230,1.125
701,-0.238,-0.871,1.367
702,-0.207,0.488,0.395
703,0.520,0.344,1.164
704,-0.090,-0.059,1.328
705,-0.234,0.324,0.344
706,0.254,1.051,0.988
707,0.062,-0.871,1.590
708,0.035,-0.074,0.840
709,0.270,1.383,0.656
710,0.008,-0.895,1.344
711,0.012,-0.398,1.211
712,0.027,1.207,0.473
713,0.121,-0.938,1.137
714,-0.109,-0.488,1.398
715,-0.258,0.473,0.762
716,-0.023,-0.164,0.824
717,-0.164,-0.016,1.098
718,0.016,0.391,1.215
719,0.309,0.320,0.832
720,0.270,-0.262,1.180
721,0.035,-0.176,1.219
722,-0.051,0.344,0.520
723,0.219,-0.484,1.438
724,-0.125,-0.211,0.691
725,-0.008,0.746,0.770
726,-0.336,0.426,0.938
727,-0.105,0.398,0.801
728,0.336,0.445,1.066
729,0.332,-0.340,1.531
730,0.301,-0.219,1.082
731,0.160,0.289,1.066
732,-0.133,-0.141,0.863
733,-0.172,-0.289,1.043
734,0.047,-0.043,0.887
735,-0.039,0.086,0.684
736,-0.164,-0.367,1.312
737,-0.297,-0.070,0.777
738,0.227,0.336,1.027
739,0.117,0.277,1.223
740,0.039,0.164,0.949
741,0.109,0.254,1.172
742,-0.055,-0.246,1.105
743,0.094,0.016,0.945
744,0.258,-0.312,1.043
745,0.113,-0.109,1.230
746,-0.117,0.227,0.539
747,0.082,-0.055,0.941
748,-0.145,0.891,0.742
749,0.125,0.695,0.809
750,0.250,0.012,1.199
751,0.184,0.223,1.172
752,0.145,-0.254,1.188
753,0.062,-0.004,0.949
754,-0.070,0.109,0.895
755,-0.164,-0.238,1.051
756,-0.125,-0.496,1.086
757,-0.113,-0.082,0.840
758,-0.297,0.012,1.000
759,-0.203,-0.281,1.152
760,0.016,0.105,1.078
761,0.094,0.410,1.129
762,0.051,0.047,0.910
763,0.254,0.309,1.289
764,0.070,-0.121,0.816
765,0.289,0.039,0.934
766,0.324,-0.250,0.965
767,0.027,0.023,0.805
768,-0.098,0.457,0.770
769,-0.328,0.062,0.891
770,-0.043,0.051,1.125
771,0.285,-0.062,1.332
772,0.160,-0.129,1.000
773,0.203,0.051,1.035
774,0.266,-0.164,1.426
775,-0.160,0.668,0.254
776,-0.047,0.734,0.738
777,-0.188,-0.699,1.383
778,-0.016,-0.738,1.102
779,-0.148,0.855,0.598
780,-0.250,-0.082,1.156
781,0.027,-1.141,1.797
782,0.039,0.848,0.621
783,0.266,0.633,0.738
784,0.242,-0.785,1.527
785,-0.039,0.168,1.055
786,-0.180,0.422,0.379
787,0.051,-0.523,0.887
788,0.312,-0.895,1.555
789,-0.074,0.852,0.566
790,0.168,0.750,0.703
791,-0.031,-0.215,1.406
792,0.102,0.152,1.359
793,0.180,0.441,0.371
794,0.410,-0.262,1.414
795,0.098,-0.781,1.207
796,-0.230,0.566,0.586
797,-0.391,0.785,0.473
798,-0.172,-0.613,1.191
799,-0.004,-0.723,1.453
800,-0.023,0.305,0.562
801,0.109,0.129,1.199
802,-0.121,-0.633,1.574
803,0.000,0.219,0.910
804,0.234,0.809,0.781
805,0.219,-0.578,1.148
806,0.109,-0.035,0.988
807,-0.141,0.445,0.633
808,-0.016,-0.512,1.059
809,-0.047,-0.211,0.891
810,0.094,0.125,0.988
811,0.184,0.016,1.246
812,0.020,-0.043,0.938
813,0.129,0.539,1.086
814,-0.027,-0.023,1.219
815,-0.012,-0.352,1.137
816,0.254,0.293,0.523
817,0.184,-0.070,1.270
818,-0.301,-0.273,0.805
819,-0.176,1.043,0.391
820,-0.051,0.168,1.055
821,-0.070,-0.918,1.520
822,0.082,0.402,0.898
823,0.102,0.355,1.141
824,-0.148,-0.621,1.094
825,0.027,0.203,1.270
826,0.180,0.438,0.770
827,0.277,-0.129,0.820
828,0.043,-0.109,1.199
829,-0.199,-0.027,0.812
830,-0.121,-0.203,0.832
831,0.066,-0.391,1.184
832,0.109,0.074,1.270
833,-0.070,0.375,1.043
834,0.035,0.586,0.828
835,0.305,0.027,1.453
836,0.066,-0.035,0.621
837,0.488,0.289,0.977
838,-0.062,0.145,0.875
839,-0.484,-0.555,0.629
840,-0.219,0.891,0.480
841,0.098,-0.148,1.391
842,-0.070,-0.332,1.188
843,-0.094,1.078,0.727
844,-0.008,-0.500,1.684
845,0.168,-1.172,1.520
846,0.480,1.156,0.641
847,0.332,0.020,0.898
848,-0.168,-0.711,1.270
849,-0.246,0.328,0.602
850,-0.020,0.215,0.613
851,-0.012,-0.820,1.359
852,-0.238,-0.258,0.875
853,0.211,0.570,1.117
854,0.102,-0.090,1.332
855,0.133,-0.184,1.184
856,0.176,1.523,0.684
857,0.258,-0.273,1.184
858,0.176,-0.688,0.895
859,0.125,0.898,0.676
860,-0.422,0.082,0.438
861,-0.293,-0.660,1.145
862,-0.051,0.602,0.879
863,0.059,0.230,0.930
864,0.020,-0.102,1.367
865,0.012,-0.113,1.551
866,0.270,-0.066,1.176
867,0.293,0.160,1.074
868,0.121,-0.164,0.883
869,0.043,0.105,0.965
870,-0.363,-0.066,0.570
871,-0.129,0.020,0.801
872,0.102,-0.227,1.086
873,-0.035,-0.355,1.117
874,-0.105,0.469,0.738
875,0.305,-0.047,1.641
876,0.051,0.039,1.234
877,-0.031,0.793,0.797
878,0.000,0.402,0.793
879,0.211,-0.637,1.262
880,0.086,0.117,0.867
881,0.062,0.844,0.516
882,-0.188,-0.797,0.840
883,-0.262,-0.309,1.090
884,0.098,0.797,0.973
885,0.223,-0.211,0.980
886,0.180,0.133,1.391
887,-0.137,0.508,1.180
888,0.070,-0.191,1.023
889,0.359,0.293,1.066
890,0.207,0.098,1.031
891,-0.062,-0.301,0.859
892,-0.184,0.086,0.688
893,-0.066,0.062,0.797
894,-0.113,-0.383,1.133
895,-0.145,-0.449,1.156
896,-0.090,0.176,0.734
897,0.238,0.055,1.656
898,-0.148,0.105,0.973
899,0.082,0.336,0.816
900,0.266,0.582,1.145
901,0.105,-0.141,0.871
902,0.090,0.316,1.051
903,-0.105,0.008,0.566
904,-0.113,-0.668,0.859
905,-0.090,0.047,1.113
906,0.012,0.047,0.715
907,0.289,0.184,1.266
908,-0.027,0.230,1.039
909,0.156,-0.133,1.340
910,0.398,0.004,1.203
911,0.285,-0.145,1.031
912,0.023,-0.020,0.949
913,-0.059,-0.242,1.090
914,-0.109,0.098,0.586
915,-0.098,0.281,0.859
916,-0.188,-0.430,0.996
917,0.074,-0.207,1.164
918,0.023,0.320,1.000
919,0.020,0.117,1.070
920,0.141,-0.086,1.484
921,-0.055,0.105,0.832
922,0.160,0.324,0.875
923,0.086,-0.328,1.184
924,-0.156,-0.211,0.723
925,-0.043,0.707,0.758
926,-0.043,-0.449,0.945
927,-0.043,-0.449,0.945
928,0.090,0.125,1.102
929,0.070,0.734,0.820
930,0.043,0.340,1.094
931,0.199,-0.254,1.156
932,0.223,0.414,1.250
933,0.191,0.355,0.766
934,0.262,0.016,0.977
935,0.016,0.074,0.926
936,-0.082,-0.207,1.043
937,-0.016,-0.344,0.906
938,-0.094,-0.105,0.887
939,-0.168,-0.629,1.055
940,-0.098,0.004,1.348
941,0.016,0.133,0.953
942,0.059,0.277,1.078
943,-0.180,0.238,1.188
944,-0.094,-0.148,0.836
