Sample,X,Y,Z
945,-0.008,0.105,1.109
946,-0.012,0.043,0.969
947,0.035,0.039,0.988
948,-0.098,-0.074,0.945
949,-0.059,-0.129,0.973
950,0.086,0.145,1.004
951,0.184,0.172,1.094
952,0.082,0.035,1.016
953,0.031,-0.016,0.977
954,0.020,0.223,0.984
955,0.027,-0.027,1.039
956,-0.184,0.223,0.801
957,-0.098,0.047,1.012
958,0.070,-0.188,1.027
959,0.398,0.137,1.105
960,0.246,0.062,1.000
961,0.000,0.180,1.055
962,-0.324,0.027,0.848
963,-0.223,-0.367,1.062
964,0.012,-0.160,0.930
965,0.094,0.211,1.020
966,0.098,-0.066,0.988
967,0.270,0.270,1.066
968,0.234,0.227,0.961
969,0.148,0.051,0.973
970,-0.008,-0.039,1.117
971,-0.211,-0.215,0.949
972,0.020,-0.012,1.008
973,0.008,0.062,0.984
974,-0.062,0.246,0.996
975,-0.039,-0.035,0.934
976,0.219,0.023,1.094
977,0.215,0.160,1.008
978,-0.012,0.105,1.020
979,-0.109,-0.180,1.055
980,-0.066,-0.336,0.992
981,-0.027,0.262,1.020
982,-0.117,0.121,0.887
983,-0.230,0.137,0.832
984,-0.012,0.094,1.027
985,0.176,-0.059,1.000
986,0.309,0.176,1.125
987,0.051,0.078,0.957
988,0.051,-0.176,1.129
989,0.082,0.094,0.953
990,0.098,0.176,1.102
991,-0.066,-0.047,0.879
992,-0.121,-0.160,1.004
993,-0.047,-0.059,0.926
994,0.188,0.199,1.020
995,0.098,0.172,0.996
996,0.023,-0.035,1.039
997,0.109,-0.027,1.023
998,0.086,0.043,1.012
999,0.055,-0.188,1.023
Rate 1356, overflows 0
