Sample,X,Y,Z
102,-0.289,0.984,0.980
103,-0.207,1.199,0.973
104,-0.145,1.469,0.812
105,-0.129,1.406,0.781
106,-0.031,1.117,0.957
107,0.180,0.723,1.117
108,0.520,0.852,1.215
109,0.465,1.297,1.148
110,-0.039,1.660,0.918
111,-0.535,1.305,0.691
112,-0.832,0.469,0.711
113,-0.602,-0.031,0.867
114,0.191,-0.184,1.199
115,0.797,0.648,1.320
116,0.746,1.910,1.055
117,0.227,1.898,0.844
118,-0.387,1.074,0.824
119,-0.609,-0.031,0.750
120,-0.234,-0.883,1.156
121,0.027,-0.246,0.949
122,0.312,1.031,1.051
123,0.188,0.648,0.938
124,0.145,0.055,1.137
125,-0.043,-0.238,0.977
126,-0.027,-1.078,1.363
127,-0.078,-0.672,1.094
128,0.102,0.250,1.008
129,0.227,0.590,0.918
130,0.422,0.664,1.172
131,0.375,0.289,1.008
132,0.141,0.344,0.859
133,-0.148,0.012,0.926
134,-0.195,-0.117,1.094
135,-0.031,0.312,0.887
136,0.168,0.625,1.230
137,0.035,0.613,0.949
138,0.027,0.707,0.848
139,0.062,0.535,1.090
140,0.129,0.234,1.094
141,0.258,0.375,1.035
142,0.035,0.758,0.930
143,-0.066,0.938,0.977
144,0.129,0.789,1.266
145,0.043,0.922,1.020
146,-0.031,1.426,0.812
147,-0.188,0.488,1.191
148,-0.418,0.711,0.949
149,0.027,1.445,1.039
150,0.152,0.598,1.055
151,0.133,1.555,0.805
152,0.039,1.527,1.031
153,-0.148,0.289,0.922
154,0.352,1.457,0.793
155,0.156,0.523,1.141
156,-0.199,0.395,1.062
157,-0.129,1.164,0.684
158,-0.172,0.492,1.367
159,-0.172,0.910,0.719
160,0.250,1.219,0.863
161,-0.070,0.023,1.477
162,-0.199,-0.113,0.867
163,0.031,0.535,0.812
164,0.043,0.426,1.375
165,0.086,0.105,0.840
166,0.172,1.418,0.746
167,-0.125,0.688,0.766
168,-0.297,-0.090,0.727
169,0.031,0.949,1.312
170,0.176,0.605,1.141
171,-0.016,0.422,0.543
172,0.121,0.461,1.094
173,0.258,-0.387,1.629
174,0.336,-1.051,0.973
175,0.324,0.176,0.859
176,-0.172,-0.355,0.801
177,-0.277,-1.410,1.223
178,0.004,-0.285,0.805
179,0.355,0.004,0.992
180,0.098,-0.820,1.031
181,-0.070,0.273,0.941
182,-0.082,0.008,1.043
183,-0.082,0.008,1.043
184,0.105,-1.488,1.312
185,0.363,-0.629,1.371
186,0.137,0.090,0.781
187,0.297,-0.504,1.098
188,0.012,0.422,0.688
189,-0.031,0.238,0.828
190,-0.008,-1.391,1.402
191,-0.309,-0.496,1.043
192,-0.180,0.055,0.781
193,0.090,-0.254,1.422
194,0.309,0.082,1.137
195,0.641,0.523,0.871
196,0.508,-0.309,1.293
197,-0.113,-0.273,0.973
198,-0.059,0.730,0.684
199,0.176,0.008,1.012
200,-0.055,-0.359,0.816
201,0.027,0.844,0.805
202,-0.297,0.492,1.055
203,-0.324,-0.305,1.188
204,0.031,1.508,0.648
205,0.211,0.980,1.441
206,-0.094,-0.359,1.238
207,-0.031,0.750,0.609
208,-0.145,0.000,0.836
209,-0.051,-0.246,1.051
210,0.168,0.914,0.887
211,-0.059,0.512,0.707
212,-0.324,0.215,0.906
213,-0.316,0.070,1.207
214,0.004,-0.031,1.191
215,0.340,0.090,1.160
216,0.246,0.250,1.055
217,0.121,0.230,1.191
218,-0.121,-0.574,0.918
219,0.238,0.430,0.762
220,0.453,-0.027,0.926
221,0.176,-0.711,0.879
222,0.152,0.590,0.602
223,0.039,-0.168,1.148
224,-0.203,-0.836,1.227
225,-0.109,1.016,0.582
226,-0.062,-0.102,1.281
227,-0.016,-1.480,1.301
228,0.133,-0.102,0.660
229,0.320,-0.520,1.234
230,0.363,-1.238,1.410
231,-0.109,0.539,0.316
232,-0.383,0.461,0.887
233,-0.422,-1.180,1.336
234,0.023,-0.562,1.277
235,0.207,0.582,0.926
236,0.125,-0.227,1.062
237,0.172,0.016,1.090
238,0.258,1.176,0.668
239,0.625,-0.305,1.242
240,0.285,-0.254,0.910
241,-0.320,0.785,0.422
242,-0.285,-0.488,1.109
243,0.391,-1.117,1.715
244,0.508,0.082,1.047
245,-0.055,0.551,0.684
246,-0.273,-0.430,1.238
247,-0.164,0.098,1.031
248,0.262,0.543,1.004
249,0.195,-0.121,0.945
250,0.023,-0.445,1.285
251,-0.551,0.730,0.574
252,-0.582,0.836,0.762
253,-0.215,0.535,1.012
254,0.141,0.516,1.113
255,0.141,0.516,1.113
256,0.129,0.648,0.797
257,0.113,0.195,1.105
258,-0.012,-0.242,1.262
259,-0.098,0.301,0.711
260,-0.051,0.070,0.723
261,0.113,-0.816,1.316
262,0.070,-0.277,1.090
263,-0.027,0.469,0.727
264,0.051,-0.027,1.055
265,0.164,-0.527,1.473
266,0.023,0.449,0.562
267,0.543,0.398,1.500
268,0.250,-1.211,1.105
269,0.023,-0.344,0.805
270,-0.168,0.758,0.387
271,0.191,-0.961,1.633
272,-0.090,-0.453,0.938
273,-0.305,1.668,0.242
274,-0.363,-0.117,1.125
275,-0.094,-1.441,1.750
276,0.219,1.473,0.477
277,0.207,0.711,0.980
278,-0.156,-1.473,1.465
279,-0.156,-1.473,1.465
280,-0.211,0.621,0.648
281,0.055,0.477,0.828
282,-0.059,-1.289,1.152
283,-0.203,-0.082,0.914
284,-0.160,0.129,0.816
285,0.125,-0.367,1.250
286,0.426,0.266,1.375
287,-0.039,1.098,0.508
288,-0.070,0.867,1.145
289,0.051,-0.637,1.281
290,0.398,-0.223,1.223
291,-0.059,0.566,0.223
292,0.156,-0.809,1.414
293,0.234,-1.043,1.500
294,-0.035,1.160,0.281
295,-0.176,0.789,0.512
296,-0.203,-0.609,1.738
297,-0.297,-0.043,0.938
298,0.059,1.449,0.617
299,0.078,-0.555,1.555
300,-0.094,-0.539,1.195
301,0.008,1.812,0.371
302,0.293,-0.438,1.266
303,0.105,-1.398,1.195
304,-0.082,1.242,0.367
305,-0.184,-0.426,0.672
306,-0.023,-1.551,1.680
307,-0.219,1.266,0.707
308,-0.059,0.754,0.809
309,-0.148,-0.227,1.586
310,-0.055,-0.492,0.809
311,0.633,0.449,1.074
312,0.602,-0.105,1.379
313,0.336,-0.605,0.941
314,-0.043,0.531,0.457
315,-0.453,0.062,0.605
316,-0.281,-0.973,1.254
317,0.152,-0.051,1.445
318,-0.219,0.484,0.398
319,-0.098,0.625,1.246
320,0.109,-0.477,1.766
321,0.305,0.348,0.930
322,0.352,0.828,0.582
323,0.184,-0.652,1.191
324,0.016,-0.516,1.043
325,-0.020,0.672,0.383
326,0.000,-0.062,0.926
327,-0.449,-0.484,0.973
328,-0.480,0.148,0.980
329,-0.160,0.531,1.207
330,0.297,-0.625,1.332
331,0.629,0.445,1.285
332,0.352,1.500,0.742
333,0.172,-0.461,1.227
334,-0.035,-0.418,1.012
335,-0.090,0.363,0.309
336,-0.023,-0.586,1.109
337,-0.258,-0.070,1.027
338,-0.117,0.496,0.953
339,-0.176,0.840,0.996
340,0.090,0.148,1.133
341,0.457,-0.363,1.352
342,0.383,0.543,0.969
343,0.137,-0.730,1.020
344,0.285,-1.125,1.598
345,-0.039,0.352,0.090
346,-0.152,0.738,0.457
347,-0.289,-0.332,1.504
348,-0.535,-0.320,0.762
349,-0.094,0.629,0.797
350,-0.070,-0.723,1.602
351,-0.070,-0.723,1.602
352,0.090,-0.582,1.332
353,0.430,1.918,0.680
354,0.441,0.258,1.117
355,0.215,-0.594,1.055
356,0.211,0.000,0.902
357,-0.160,-0.434,0.547
358,-0.004,-1.086,1.113
359,-0.156,0.328,0.887
360,-0.023,0.688,0.887
361,-0.086,0.078,1.324
362,0.023,-0.195,1.305
363,0.352,0.527,0.750
364,0.656,-0.383,1.348
365,0.598,0.047,1.258
366,0.184,0.168,0.496
367,-0.402,0.039,0.613
368,-0.469,-0.219,0.988
369,-0.281,0.062,0.941
370,-0.035,0.035,0.867
371,-0.156,0.562,1.172
372,-0.043,-0.539,1.582
373,0.047,0.512,0.949
374,0.234,1.223,0.637
375,0.234,1.223,0.637
376,0.340,-0.430,1.281
377,0.309,-0.043,1.008
378,0.121,0.547,0.613
379,-0.059,-0.797,0.934
380,-0.289,-0.137,1.008
381,-0.402,0.203,0.703
382,0.117,-0.230,1.297
383,0.309,0.441,1.582
384,-0.062,-0.367,0.859
385,0.133,0.934,0.922
386,0.328,-0.258,1.102
387,0.609,-0.680,1.270
388,0.539,0.750,0.371
389,-0.156,0.926,0.566
390,-0.750,-0.758,0.848
391,-0.348,-0.195,1.113
392,0.051,0.246,1.055
393,0.039,-0.531,1.371
394,-0.031,0.047,1.066
395,-0.105,0.520,1.234
396,0.148,-0.598,1.148
397,0.473,0.383,0.984
398,0.371,0.035,0.750
399,-0.082,-0.480,0.957
400,-0.422,0.035,0.898
401,-0.316,-0.121,0.738
402,-0.047,-0.273,1.191
403,-0.098,-0.078,0.969
404,0.469,0.691,1.262
405,0.410,0.633,1.500
406,-0.062,0.148,0.543
407,0.309,0.070,1.105
408,0.098,-0.633,0.941
409,0.156,-0.344,0.797
410,-0.125,0.902,0.629
411,-0.543,0.188,0.777
412,-0.316,-0.574,1.051
413,0.066,0.059,1.438
414,0.105,-0.004,1.043
415,0.168,0.184,1.242
416,0.059,0.301,1.332
417,0.152,0.141,0.879
418,0.254,0.039,0.828
419,0.023,0.453,0.836
420,-0.113,-0.422,0.844
421,-0.125,-0.195,0.926
422,-0.066,0.414,0.898
423,-0.035,-0.328,1.066
424,0.027,0.047,1.359
425,0.070,0.762,1.035
426,0.059,-0.273,1.098
427,0.051,0.289,1.016
428,-0.020,-0.176,1.152
429,0.098,-0.688,0.980
430,0.145,0.750,0.516
431,-0.109,-0.074,0.934
432,-0.301,-0.465,0.852
433,-0.043,0.801,0.820
434,-0.051,0.254,1.207
435,-0.090,0.047,0.988
436,0.059,0.793,1.062
437,0.133,-0.387,1.352
438,0.371,-0.754,1.289
439,0.234,0.359,0.750
440,-0.016,-0.105,0.832
441,-0.203,-0.676,1.125
442,-0.113,-0.199,0.793
443,0.062,-0.133,0.918
444,-0.145,-0.566,1.332
445,-0.188,-0.039,0.867
446,0.152,0.312,1.223
447,0.062,0.012,1.285
448,0.305,0.113,0.773
449,0.324,0.727,1.090
450,-0.109,0.383,0.973
451,-0.121,0.129,0.465
452,0.012,0.199,1.043
453,-0.031,-0.293,0.914
454,-0.074,-0.379,1.180
455,-0.324,0.227,0.684
456,-0.102,0.227,1.012
457,0.008,-0.078,1.371
458,0.293,0.055,1.059
459,0.336,0.512,0.711
460,0.074,-0.207,1.344
461,0.039,-0.281,0.898
462,0.090,0.961,0.629
463,-0.141,-0.234,1.043
464,-0.227,-0.629,1.023
465,0.191,0.012,1.340
466,0.234,-0.430,1.301
467,-0.172,-0.340,0.668
468,-0.098,0.227,1.016
469,0.105,0.012,1.328
470,0.266,-0.164,0.949
471,0.266,-0.164,0.949
472,-0.066,0.930,0.414
473,-0.293,0.887,0.883
474,-0.344,-0.660,1.398
475,0.184,0.004,0.836
476,0.359,0.750,0.930
477,-0.184,-0.797,1.336
478,-0.199,-0.219,0.945
479,0.328,0.836,0.867
480,0.281,-0.570,1.113
481,0.094,-0.316,0.898
482,-0.051,0.551,0.945
483,-0.281,-0.496,0.949
484,-0.023,0.152,0.906
485,-0.020,0.762,0.781
486,0.137,-0.535,1.551
487,0.309,-0.227,1.410
488,0.172,-0.117,0.828
489,-0.109,-0.137,0.793
490,-0.109,-0.105,1.039
491,0.328,-0.336,1.059
492,0.062,1.250,0.574
493,-0.410,0.254,0.602
494,-0.320,-0.031,1.203
495,-0.078,0.418,1.254
496,0.035,0.238,0.871
497,0.512,0.031,1.398
498,0.074,-0.082,1.242
499,-0.043,-0.199,0.781
500,0.469,0.148,0.941
501,0.312,-0.402,0.906
502,0.012,-0.039,0.875
503,-0.262,-0.289,0.770
504,-0.176,-0.316,0.750
505,0.059,0.176,1.195
506,0.023,0.777,1.359
507,0.078,0.402,0.832
508,0.246,-0.047,1.293
509,0.215,-0.641,1.605
510,0.430,0.051,0.840
511,0.309,0.246,0.586
512,-0.117,-0.047,0.941
513,-0.375,-0.520,0.938
514,-0.305,0.023,0.688
515,-0.234,-0.234,0.902
516,-0.113,-0.184,1.371
517,-0.133,0.359,1.156
518,0.172,0.723,1.219
519,0.172,0.723,1.219
520,0.195,-0.059,0.809
521,0.355,0.297,1.227
522,0.141,0.375,0.852
523,0.367,-0.445,0.957
524,0.008,0.648,0.625
525,-0.250,0.035,0.711
526,-0.043,-0.605,1.367
527,0.148,-0.242,1.066
528,0.027,0.445,0.688
529,0.133,0.238,1.539
530,-0.020,-0.098,1.145
531,0.188,0.672,0.645
532,0.375,0.309,1.078
533,0.293,-1.223,1.309
534,0.188,0.012,0.852
535,-0.203,0.668,0.480
536,-0.359,-0.773,1.113
537,-0.289,-0.129,1.184
538,-0.207,0.602,0.742
539,0.145,-0.234,1.426
540,-0.051,-0.477,1.391
541,-0.164,0.496,0.980
542,0.129,0.141,0.754
543,0.363,-0.207,1.234
544,0.051,0.684,0.699
545,-0.156,0.547,0.422
546,-0.219,-0.062,1.125
547,-0.207,-0.070,0.930
548,0.223,0.352,0.910
549,0.371,-0.230,1.262
550,0.219,-0.016,1.148
551,0.203,0.344,0.910
552,0.051,0.230,0.984
553,0.168,-0.031,0.953
554,0.215,-0.125,1.199
555,0.016,-0.949,0.918
556,0.055,-0.133,1.109
557,-0.156,-0.105,0.875
558,-0.137,0.062,1.062
559,-0.047,0.160,1.160
560,0.070,0.141,1.180
561,0.066,-0.312,0.953
562,-0.070,0.289,1.102
563,-0.090,-0.305,1.066
564,0.062,0.156,0.828
565,-0.094,0.336,0.512
566,-0.219,0.629,0.969
567,-0.141,-0.520,1.094
568,-0.145,0.477,0.801
569,-0.082,0.629,0.824
570,0.199,-0.254,1.496
571,0.234,-0.164,1.031
572,0.270,0.855,0.637
573,0.316,-0.270,1.332
574,-0.039,-0.164,0.871
575,0.152,0.555,0.668
576,0.176,-0.176,1.164
577,0.121,-1.453,1.359
578,0.027,0.367,0.922
579,-0.176,0.305,0.953
580,-0.094,-0.715,1.312
581,0.078,0.531,1.234
582,0.020,0.242,0.793
583,0.051,-0.246,1.035
584,-0.098,0.051,1.066
585,-0.074,-0.375,0.945
586,-0.070,0.531,0.656
587,-0.047,0.379,0.770
588,-0.098,-0.016,1.109
589,-0.219,0.094,1.113
590,-0.277,0.602,0.652
591,0.062,0.160,1.137
592,0.191,-0.559,1.551
593,0.230,0.395,0.676
594,0.449,0.555,0.609
595,0.266,-0.383,1.551
596,-0.109,-0.016,0.754
597,0.094,0.637,0.480
598,0.176,-0.824,1.438
599,-0.125,-0.973,1.418
600,-0.023,0.465,0.863
601,0.004,0.312,1.074
602,0.004,-0.430,1.355
603,-0.109,0.363,0.789
604,0.129,0.098,1.000
605,0.188,-0.484,1.117
606,-0.031,0.305,0.852
607,-0.277,0.469,0.695
608,-0.227,-0.133,0.895
609,0.047,-0.004,1.059
610,-0.168,0.777,0.895
611,-0.230,-0.211,0.980
612,-0.227,0.176,1.234
613,0.008,-0.066,0.930
614,0.230,0.137,0.953
615,0.445,-0.258,1.488
616,0.219,-0.074,0.516
617,0.234,0.254,1.016
618,-0.262,-0.262,1.172
619,-0.168,-0.246,0.645
620,0.246,0.656,0.863
621,0.113,-0.402,1.410
622,0.289,0.090,1.246
623,0.238,0.922,0.789
624,-0.180,0.090,0.730
625,-0.055,-0.332,1.387
626,0.324,-0.656,1.285
627,0.230,0.141,0.672
628,-0.336,0.195,0.734
629,-0.445,-0.648,1.277
630,-0.227,-0.203,0.992
631,-0.059,0.988,0.660
632,0.062,-0.410,1.250
633,-0.043,-0.219,1.312
634,-0.223,0.852,0.668
635,0.199,0.195,1.113
636,0.250,-0.430,1.191
637,0.184,0.496,0.816
638,0.078,-0.297,1.039
639,0.027,-0.457,0.582
640,0.273,0.160,0.992
641,-0.035,0.301,1.223
642,0.117,-0.086,0.855
643,0.430,0.375,1.172
644,-0.086,-0.246,1.250
645,0.039,-0.055,0.965
646,0.324,0.715,0.973
647,0.094,-0.066,1.035
648,-0.035,0.074,0.992
649,-0.066,0.102,0.715
650,-0.020,-0.684,1.062
651,-0.371,-0.234,0.891
652,-0.207,0.148,1.020
653,-0.066,-0.195,1.309
654,-0.164,-0.070,0.883
655,-0.016,0.688,0.785
656,0.184,0.070,1.316
657,0.133,-0.285,1.109
658,0.266,0.422,0.750
659,0.059,-0.430,0.785
660,0.035,-0.559,1.418
661,-0.234,0.395,0.484
662,0.137,0.215,0.973
663,0.270,-0.203,1.531
664,0.141,-0.344,1.176
665,0.035,0.203,0.473
666,0.082,0.352,1.125
667,0.480,-0.438,1.699
668,0.320,1.008,0.355
669,0.035,1.383,0.355
670,-0.215,-0.793,1.555
671,-0.227,-1.184,1.332
672,-0.270,0.945,0.254
673,-0.188,-0.066,1.000
674,-0.207,-1.180,1.684
675,-0.105,1.039,0.812
676,0.078,0.652,0.566
677,0.008,-0.430,1.367
678,-0.086,-0.188,1.012
679,0.105,0.406,0.926
680,0.398,-0.527,1.102
681,0.266,-0.527,1.109
682,-0.137,0.281,1.035
683,-0.195,0.230,0.684
684,0.336,-0.219,1.109
685,0.227,0.238,1.055
686,-0.020,-0.035,0.789
687,0.082,0.477,1.191
688,0.035,0.223,0.762
689,0.273,0.426,1.121
690,0.020,0.504,1.012
691,-0.023,-0.109,0.812
692,0.062,0.086,1.320
693,-0.273,-0.773,1.020
694,0.027,-0.332,1.027
695,0.195,0.375,1.039
696,-0.195,-0.648,0.992
697,-0.246,0.164,1.020
698,-0.207,0.324,0.840
699,0.070,-0.609,1.078
700,0.051,0.703,0.914
701,-0.066,0.379,0.691
702,0.199,-0.172,1.289
703,0.129,0.398,0.922
704,0.215,0.449,0.859
705,0.180,-0.266,1.352
706,-0.055,-0.191,0.910
707,0.094,0.223,1.027
708,-0.012,-0.238,1.074
709,0.160,-0.133,1.031
710,0.262,0.281,0.996
711,0.141,0.062,0.738
712,0.262,0.066,1.051
713,-0.293,0.438,0.891
714,-0.195,-0.090,0.980
715,0.176,-0.172,1.344
716,0.066,-0.387,1.230
717,-0.199,0.191,0.719
718,-0.199,0.062,1.105
719,-0.121,-0.336,1.176
720,-0.012,0.551,0.664
721,0.027,0.512,0.762
722,0.027,-0.836,1.281
723,-0.195,0.289,0.934
724,-0.039,0.426,0.715
725,0.230,-0.129,1.379
726,-0.020,0.031,1.094
727,0.125,0.695,0.883
728,0.180,0.438,1.090
729,0.180,-0.590,1.059
730,0.422,0.430,0.984
731,0.398,0.160,0.590
732,0.375,-0.801,1.230
733,0.020,0.469,0.742
734,-0.352,0.410,0.711
735,-0.352,0.410,0.711
736,-0.211,-0.328,1.184
737,0.199,0.004,1.625
738,-0.004,-0.379,1.055
739,-0.062,0.020,1.250
740,-0.094,0.055,1.012
741,0.008,-0.086,1.102
742,-0.273,0.793,0.586
743,-0.293,0.277,0.586
744,-0.008,-0.668,1.160
745,-0.273,0.000,0.902
746,-0.293,0.281,0.727
747,0.059,-0.500,1.324
748,-0.004,-0.051,1.137
749,0.094,1.156,0.836
750,0.230,-0.242,1.039
751,0.285,-0.074,1.445
752,0.082,0.270,0.660
753,0.266,-0.012,0.871
754,0.473,-0.715,1.145
755,0.141,0.234,0.570
756,0.195,0.641,0.930
757,-0.059,-0.172,1.223
758,0.070,0.121,1.176
759,0.199,0.188,1.172
760,0.035,-0.770,1.387
761,0.105,-0.168,1.137
762,-0.043,0.109,1.090
763,-0.457,0.430,0.410
764,-0.277,0.590,0.641
765,-0.152,-0.488,1.004
766,0.016,-0.074,0.820
767,-0.051,0.324,0.953
768,-0.352,-0.441,1.203
769,-0.043,-0.410,1.172
770,0.078,0.453,1.145
771,0.191,0.508,1.086
772,0.195,-0.637,1.246
773,-0.043,0.457,0.738
774,0.207,0.438,0.742
775,0.348,-0.887,1.242
776,0.379,0.172,0.582
777,0.293,0.719,0.652
778,-0.156,-0.258,1.305
779,-0.109,-0.141,0.973
780,0.332,0.211,1.285
781,0.133,-0.301,1.320
782,0.105,-0.512,1.129
783,0.066,0.281,1.113
784,-0.312,0.227,0.684
785,-0.164,0.234,0.672
786,-0.129,0.051,0.895
787,-0.062,-0.395,1.082
788,-0.230,0.285,0.703
789,-0.137,0.062,1.254
790,-0.141,-0.680,1.266
791,0.016,0.387,0.875
792,0.254,0.660,1.113
793,0.176,-0.199,1.137
794,0.121,-0.297,0.961
795,0.035,0.777,0.766
796,-0.027,-0.676,0.805
797,0.020,-0.602,1.297
798,0.184,0.309,1.016
799,0.188,-0.258,0.660
800,0.219,-0.008,1.465
801,-0.051,0.152,1.082
802,0.082,0.527,0.926
803,0.254,0.223,0.691
804,0.473,-0.242,1.539
805,0.043,0.602,0.750
806,-0.359,0.848,0.129
807,-0.359,0.848,0.129
808,-0.281,-0.199,1.250
809,-0.242,-0.824,1.492
810,-0.023,0.051,0.414
811,0.117,0.305,1.391
812,-0.477,-1.484,1.398
813,-0.219,-0.230,1.047
814,0.148,0.914,0.746
815,0.188,-0.137,1.211
816,0.078,-0.305,1.195
817,-0.219,0.938,0.582
818,0.078,-0.219,0.699
819,0.305,-0.277,1.629
820,0.078,-0.020,0.617
821,0.312,0.672,0.883
822,0.352,-0.195,1.355
823,0.027,-0.477,0.871
824,0.094,0.691,0.867
825,0.094,-0.105,0.992
826,0.051,-0.457,1.211
827,-0.109,0.961,0.738
828,-0.176,0.453,0.621
829,-0.047,-0.348,1.379
830,-0.094,0.531,1.035
831,0.039,0.445,0.715
832,-0.023,-0.641,1.375
833,-0.105,-0.234,1.215
834,0.074,-0.086,0.930
835,-0.043,-0.402,0.953
836,-0.090,-0.066,1.039
837,-0.094,0.078,1.102
838,-0.117,-0.004,0.742
839,-0.078,0.645,0.707
840,0.195,0.043,1.168
841,0.223,0.059,1.125
842,0.352,0.480,0.961
843,0.207,-0.129,1.156
844,-0.148,-0.391,1.070
845,-0.094,0.227,0.809
846,0.238,-0.254,1.285
847,0.230,-0.012,0.945
848,0.188,0.770,0.801
849,0.031,-0.055,0.984
850,0.094,-0.414,0.883
851,0.160,0.934,0.828
852,-0.258,0.113,1.086
853,-0.211,-0.293,1.016
854,0.082,0.395,1.172
855,0.008,-0.695,1.484
856,-0.184,-0.402,0.789
857,-0.047,0.281,0.797
858,-0.180,-0.398,1.121
859,-0.227,-0.078,0.789
860,0.062,0.355,0.746
861,0.000,0.484,1.031
862,-0.098,-0.543,1.105
863,0.207,0.316,1.148
864,0.305,0.438,0.977
865,0.035,-0.426,1.258
866,0.109,0.348,1.297
867,0.102,0.328,0.512
868,0.410,-0.406,1.152
869,0.227,0.309,1.109
870,0.047,-0.195,0.680
871,-0.027,0.293,0.629
872,-0.168,-0.020,1.090
873,-0.102,0.023,1.270
874,0.113,0.449,0.809
875,0.195,0.254,1.285
876,-0.004,-0.586,1.559
877,-0.055,-0.066,0.863
878,-0.164,0.801,0.488
879,-0.117,-0.191,1.129
880,-0.223,-0.172,1.059
881,-0.145,0.547,0.426
882,-0.074,0.262,0.906
883,-0.043,-0.148,1.387
884,0.039,-0.109,1.062
885,0.383,0.371,1.090
886,0.195,-0.031,0.934
887,0.086,-0.555,1.414
888,-0.156,0.570,0.676
889,0.176,-0.016,0.820
890,0.188,-0.438,1.000
891,0.062,-0.012,1.152
892,-0.086,-0.199,0.727
893,0.074,0.008,0.930
894,0.332,0.262,1.242
895,0.402,-0.320,1.535
896,0.070,0.598,0.512
897,0.023,0.352,0.895
898,-0.172,-0.938,1.660
899,-0.109,-0.059,0.672
900,0.113,1.172,0.477
901,-0.270,-0.734,1.238
902,-0.336,-0.914,1.227
903,-0.336,-0.914,1.227
904,-0.055,1.133,0.426
905,0.117,-0.137,1.035
906,0.129,-0.914,1.641
907,-0.055,0.391,0.789
908,0.086,0.312,0.773
909,0.070,-0.418,1.309
910,-0.066,0.266,1.020
911,0.055,0.664,0.727
912,0.109,-0.031,0.957
913,0.219,0.031,1.375
914,0.008,0.332,0.820
915,0.152,-0.066,0.832
916,0.461,0.066,0.977
917,0.355,-0.262,1.410
918,-0.098,0.273,0.656
919,-0.109,0.414,0.602
920,0.023,-0.246,1.395
921,0.031,-0.367,1.117
922,0.012,0.824,0.602
923,-0.203,-0.125,1.250
924,-0.273,-0.645,1.195
925,-0.066,0.707,0.797
926,0.141,0.199,1.004
927,0.148,-0.578,1.211
928,0.012,0.172,1.070
929,-0.227,0.066,0.727
930,-0.023,-0.551,1.070
931,0.039,-0.262,0.934
932,0.035,0.578,0.902
933,0.070,-0.121,1.062
934,0.070,0.102,0.992
935,0.016,0.738,1.094
936,-0.055,-0.215,0.957
937,0.312,-0.035,1.285
938,0.352,0.238,0.648
939,0.359,-0.336,1.312
940,0.148,0.082,0.797
941,0.234,0.426,0.684
942,-0.250,0.348,1.090
