Sample,X,Y,Z
113,0.336,0.117,0.988
114,0.301,-0.172,1.004
115,0.363,-0.207,1.047
116,0.430,-0.062,1.016
117,0.543,0.191,1.066
118,0.480,0.359,0.984
119,0.340,0.262,0.984
120,0.145,-0.027,0.957
121,0.062,-0.184,0.961
122,0.086,-0.258,0.945
123,0.301,-0.250,0.957
124,0.570,-0.016,1.012
125,0.992,0.168,1.070
126,1.281,0.219,1.102
127,1.273,0.488,1.059
128,0.863,0.402,1.047
129,0.430,-0.004,0.988
130,0.125,-0.312,0.949
131,-0.113,-0.312,0.824
132,0.102,-0.148,0.934
133,0.602,-0.191,1.051
134,1.113,0.203,1.207
135,1.098,0.473,1.121
136,0.664,0.367,0.941
137,0.070,0.246,0.852
138,-0.188,-0.566,0.949
139,0.219,-0.832,1.238
140,0.688,-0.227,1.086
141,0.906,0.555,0.945
142,0.676,0.934,0.902
143,0.137,0.672,0.750
144,0.262,-0.395,1.098
145,0.410,-1.199,1.188
146,0.566,-0.348,0.977
147,0.629,0.391,1.035
148,0.723,0.402,0.984
149,0.918,0.566,0.891
150,0.664,0.254,0.953
151,0.504,-0.402,1.039
152,0.660,-0.566,1.168
153,0.750,-0.172,1.137
154,0.582,0.613,0.836
155,0.523,0.590,0.875
156,0.434,0.164,0.836
157,0.422,-0.020,1.086
158,0.605,-0.285,1.102
159,0.605,-0.285,1.102
160,0.809,-0.547,1.203
161,0.508,-0.020,0.984
162,0.301,0.543,0.984
163,0.297,-0.105,0.969
164,0.383,0.078,0.914
165,0.445,-0.016,0.996
166,0.410,-0.402,1.102
167,0.371,-0.008,0.953
168,0.566,0.277,1.059
169,0.602,-0.047,1.070
170,0.629,0.230,0.801
171,0.645,0.332,1.094
172,0.379,-0.434,0.996
173,0.512,0.098,1.008
174,0.578,-0.016,1.078
175,0.605,-0.285,1.078
176,0.547,0.488,0.887
177,0.238,0.156,0.867
178,0.344,-0.023,1.035
179,0.578,-0.133,1.031
180,0.629,-0.176,1.156
181,0.609,0.074,0.930
182,0.496,0.074,1.137
183,0.266,0.293,0.910
184,0.219,-0.027,1.070
185,0.062,-0.164,0.898
186,0.109,-0.012,0.977
187,0.105,0.082,0.898
188,0.363,-0.055,1.145
189,0.238,0.238,0.867
190,0.281,-0.062,1.168
191,0.223,-0.102,0.895
192,0.410,0.211,1.098
193,0.461,0.125,1.027
194,0.375,0.004,1.145
195,0.176,-0.039,0.965
196,-0.062,-0.105,1.004
197,-0.176,0.309,0.789
198,0.059,0.172,0.973
199,0.090,0.070,0.949
200,0.203,-0.051,1.117
201,0.121,-0.125,0.973
202,0.164,0.086,1.020
203,0.188,0.125,1.020
204,0.113,0.293,1.066
205,0.027,0.000,0.984
206,-0.004,-0.188,1.051
207,-0.055,-0.344,1.086
208,-0.125,0.398,0.883
209,-0.074,0.184,0.941
210,-0.047,0.211,0.941
211,0.000,0.086,1.004
212,-0.051,-0.246,1.016
213,0.133,0.031,1.074
214,0.062,-0.109,1.000
215,0.090,0.215,1.055
216,0.184,0.004,0.918
217,0.141,0.352,1.031
218,-0.086,0.371,0.812
219,0.055,-0.312,1.160
220,0.133,-0.309,1.105
221,0.016,0.012,1.086
222,-0.172,0.227,0.836
223,-0.078,0.148,1.098
224,-0.008,0.098,0.875
225,0.242,-0.297,1.230
226,-0.023,-0.129,0.926
227,-0.102,0.508,0.957
228,-0.051,0.004,0.895
229,0.227,0.148,1.125
230,0.195,0.250,0.949
231,0.195,0.250,0.949
232,0.035,-0.105,1.031
233,-0.133,-0.172,0.992
234,-0.168,0.262,0.945
235,0.047,0.219,0.953
236,0.070,0.094,0.969
237,-0.023,-0.148,1.070
238,-0.055,-0.109,1.031
239,0.125,-0.102,1.020
240,0.285,0.227,0.965
241,0.238,0.426,0.957
242,0.160,0.016,1.066
243,0.145,-0.211,1.070
244,-0.051,-0.059,0.980
245,-0.129,-0.285,0.961
246,0.047,0.117,1.012
247,-0.023,0.199,1.043
248,-0.086,0.082,0.887
249,0.000,0.121,1.133
250,-0.133,-0.152,0.945
251,-0.074,0.051,0.996
252,0.012,-0.031,0.965
253,0.184,0.219,1.117
254,0.105,0.195,0.828
255,0.047,0.008,1.117
256,-0.043,0.113,0.918
257,0.070,-0.055,0.992
258,0.117,0.141,0.996
259,0.031,0.055,1.066
260,0.008,-0.078,1.035
261,-0.078,0.016,0.941
262,-0.062,0.203,0.930
263,0.078,0.090,1.082
264,0.078,-0.164,1.051
265,0.176,0.070,0.953
266,0.074,-0.035,1.039
267,0.078,0.027,1.008
268,0.051,0.355,0.980
269,-0.047,-0.094,1.070
270,-0.172,-0.039,0.902
271,-0.285,0.070,0.914
272,-0.219,-0.195,0.980
273,0.082,0.059,1.043
274,0.281,0.199,1.059
275,0.223,0.102,1.074
276,-0.027,0.031,0.980
277,-0.242,0.016,0.953
278,-0.145,-0.090,0.930
279,0.051,-0.105,0.938
280,0.246,-0.078,1.207
281,-0.086,-0.031,0.898
282,0.062,0.230,0.918
283,0.172,0.188,0.988
284,0.262,0.301,1.090
285,0.242,-0.082,1.070
286,0.012,-0.164,1.039
287,-0.168,-0.148,1.000
288,-0.211,0.113,1.008
289,-0.035,0.090,0.980
290,0.000,0.227,0.957
291,-0.016,0.090,0.949
292,-0.105,0.152,0.906
293,0.000,-0.027,1.102
294,0.145,-0.020,1.047
295,0.148,0.102,0.961
296,0.074,0.492,0.996
297,-0.109,-0.016,0.957
298,-0.066,-0.145,1.039
299,0.000,-0.102,0.965
300,0.125,-0.051,1.059
301,0.133,0.223,0.977
302,0.031,0.051,1.012
303,0.035,-0.035,1.035
304,0.031,-0.145,0.973
305,0.105,0.004,0.969
306,0.125,0.230,1.105
307,0.109,-0.176,0.953
308,0.223,0.051,1.070
309,0.051,-0.062,0.988
310,-0.098,0.277,0.930
311,-0.105,-0.125,0.988
312,-0.066,-0.113,0.984
313,-0.020,0.156,1.016
314,-0.203,-0.070,0.965
315,-0.137,0.234,0.910
316,0.016,-0.012,1.105
317,0.102,-0.082,0.969
318,0.227,0.352,1.020
319,0.074,-0.047,0.973
320,0.121,0.016,1.082
321,0.016,-0.102,1.008
322,0.039,-0.074,1.035
323,-0.062,0.074,0.965
324,-0.180,0.000,0.895
325,0.113,0.043,1.062
326,0.133,0.102,0.945
327,0.195,0.152,1.051
328,0.203,0.199,1.012
329,0.176,-0.109,1.070
330,0.105,-0.035,1.004
331,0.000,0.078,1.012
332,-0.117,-0.047,0.980
333,-0.062,-0.062,1.004
334,-0.016,0.125,0.965
335,-0.020,-0.043,0.945
336,0.070,0.191,1.035
337,0.008,0.086,0.957
338,0.027,0.082,1.098
339,0.152,0.023,1.031
340,0.043,0.027,0.953
341,0.004,0.168,1.023
342,-0.137,-0.066,0.934
343,-0.098,-0.195,1.051
344,-0.012,0.082,0.898
345,0.113,-0.105,1.121
346,0.199,0.070,0.941
347,0.293,0.246,1.066
348,0.125,0.125,0.957
349,0.039,0.223,1.035
350,-0.074,0.012,0.918
351,0.055,-0.250,1.086
352,0.051,-0.070,1.000
353,0.031,0.051,1.051
354,-0.004,0.004,1.016
355,0.094,0.082,1.016
356,0.055,0.145,0.938
357,0.102,0.137,1.074
358,0.020,-0.109,0.973
359,-0.074,0.102,0.965
360,-0.062,0.016,1.023
361,0.008,0.211,0.918
362,0.059,0.172,0.961
363,0.016,-0.043,1.070
364,0.016,-0.117,1.047
365,-0.016,-0.066,0.973
366,-0.062,-0.055,1.051
367,-0.027,0.105,0.973
368,0.098,0.035,1.008
369,0.145,0.086,1.051
370,0.094,0.156,0.949
371,-0.098,-0.004,0.969
372,-0.062,-0.023,0.988
373,0.234,-0.082,1.008
374,0.305,0.102,1.086
375,0.305,0.102,1.086
376,0.246,0.121,1.039
377,0.121,0.086,1.051
378,-0.059,0.062,0.938
379,-0.066,0.285,0.965
380,-0.078,-0.352,1.000
381,-0.180,0.219,0.914
382,-0.254,0.242,0.898
383,0.090,-0.262,1.051
384,0.426,0.238,1.145
385,0.211,0.051,1.055
386,-0.055,-0.195,1.062
387,-0.227,-0.230,0.984
388,-0.172,0.176,0.895
389,0.070,0.207,1.004
390,-0.055,0.105,0.961
391,-0.105,0.117,0.980
392,-0.023,-0.207,0.992
393,0.168,0.109,1.086
394,0.250,0.402,0.902
395,0.227,0.082,1.172
396,0.008,-0.246,1.023
397,-0.117,0.027,0.914
398,0.000,0.043,1.027
399,0.008,0.020,0.934
400,0.051,0.434,0.965
401,-0.082,-0.316,0.984
402,0.141,0.117,1.008
403,0.137,0.160,0.957
404,0.203,0.070,1.102
405,0.207,0.125,1.078
406,-0.219,0.148,0.926
407,-0.285,-0.176,0.859
408,-0.004,-0.137,1.160
409,0.188,0.039,0.992
410,0.230,0.379,1.043
411,-0.137,-0.086,0.922
412,-0.344,0.129,0.988
413,-0.191,-0.348,0.980
414,0.070,-0.156,1.078
415,0.160,0.309,1.004
416,0.051,0.152,0.992
417,0.062,0.016,1.020
418,0.008,0.133,0.992
419,0.152,0.109,0.902
420,0.137,0.207,1.098
421,-0.012,-0.145,0.957
422,-0.137,-0.051,1.047
423,-0.133,-0.336,0.902
424,0.070,0.246,1.020
425,0.168,0.344,0.969
426,0.203,0.367,0.984
427,0.211,-0.090,1.109
428,0.043,-0.180,0.984
429,0.066,-0.020,1.051
430,0.008,-0.105,1.059
431,0.004,0.148,1.008
432,-0.098,0.105,0.957
433,-0.191,-0.188,0.957
434,-0.062,0.180,0.973
435,-0.031,0.020,0.887
436,0.109,0.168,1.059
437,0.113,0.035,0.949
438,0.184,0.070,1.137
439,0.109,0.109,0.922
440,0.086,0.012,1.109
441,0.059,-0.109,0.992
442,-0.055,-0.051,1.020
443,-0.113,0.090,0.957
444,-0.160,0.047,0.898
445,0.012,0.152,1.020
446,0.070,0.039,0.918
447,0.273,0.051,1.117
448,0.184,0.105,0.965
449,0.105,-0.020,1.152
450,-0.047,-0.238,0.977
451,-0.090,0.102,1.012
452,-0.043,0.000,0.887
453,0.016,0.250,1.012
454,-0.070,-0.105,0.980
455,-0.078,0.117,1.027
456,0.066,-0.191,1.004
457,0.250,0.305,1.023
458,0.336,0.328,1.043
459,0.070,-0.094,1.086
460,-0.164,-0.062,0.965
461,-0.184,-0.184,0.953
462,-0.121,-0.031,0.883
463,0.137,0.191,0.992
464,0.203,0.133,1.031
465,0.117,-0.168,1.152
466,0.016,-0.020,0.887
467,0.051,0.070,1.004
468,0.012,0.172,1.059
469,0.020,0.234,0.934
470,0.070,-0.109,1.094
471,-0.004,-0.125,0.910
472,0.035,0.078,1.066
473,-0.066,0.051,0.895
474,0.211,0.188,1.223
475,0.027,-0.145,0.922
476,-0.070,0.051,1.020
477,-0.234,-0.094,0.891
478,-0.023,-0.047,1.070
479,0.293,0.254,0.934
480,0.203,0.375,1.070
481,-0.008,-0.051,0.961
482,-0.133,0.285,0.902
483,0.004,-0.383,1.109
484,0.254,-0.074,1.109
485,0.238,0.359,0.992
486,-0.184,0.008,0.930
487,-0.145,0.199,0.941
488,-0.008,0.023,1.027
489,0.102,0.090,0.945
490,0.168,-0.152,1.145
491,-0.008,-0.223,1.020
492,0.117,0.355,0.926
493,0.180,-0.051,1.098
494,0.152,0.027,0.961
495,0.008,0.238,0.926
496,-0.215,-0.145,0.914
497,-0.121,0.070,0.977
498,-0.109,0.152,0.902
499,0.172,-0.250,1.180
500,0.309,-0.059,1.098
501,0.145,0.223,1.020
502,-0.051,0.102,0.883
503,0.043,-0.043,1.090
504,0.051,0.293,0.961
505,0.051,-0.188,1.082
506,-0.078,-0.172,0.961
507,-0.145,0.031,1.012
508,-0.117,0.082,0.898
509,0.125,0.277,1.055
510,0.148,0.141,0.855
511,0.227,-0.078,1.160
512,0.102,-0.160,1.020
513,-0.008,0.219,0.930
514,-0.160,0.164,0.941
515,-0.016,-0.172,1.078
516,0.059,-0.020,1.039
517,0.098,-0.062,1.039
518,0.137,-0.051,0.961
519,0.098,0.328,1.039
520,0.008,0.082,0.934
521,0.156,0.105,1.086
522,-0.035,0.020,0.871
523,-0.082,0.023,0.988
524,-0.086,-0.125,1.023
525,0.055,-0.164,1.090
526,0.188,0.219,0.887
527,0.156,0.258,1.125
528,-0.004,0.168,0.918
529,-0.078,-0.051,1.125
530,-0.176,-0.359,0.871
531,-0.039,0.395,0.965
532,0.012,0.023,1.000
533,0.141,-0.090,1.156
534,0.148,0.027,0.961
535,0.066,-0.031,1.035
536,-0.023,0.098,0.902
537,-0.020,0.109,1.023
538,0.141,0.145,0.992
539,0.191,0.039,1.109
540,0.008,-0.039,0.949
541,-0.207,0.172,0.945
542,-0.227,-0.168,0.887
543,0.137,-0.008,1.086
544,0.184,0.328,1.043
545,-0.008,0.008,0.930
546,-0.020,-0.141,1.051
547,-0.027,0.129,0.988
548,0.180,0.047,1.074
549,0.141,0.102,1.039
550,-0.051,-0.156,1.000
551,-0.070,-0.227,0.965
552,-0.074,0.086,1.016
553,0.066,0.262,0.957
554,0.234,0.207,0.988
555,0.230,0.168,1.039
556,-0.016,-0.098,0.953
557,0.000,-0.195,1.074
558,-0.047,0.078,0.973
559,0.055,0.027,1.000
560,0.070,0.199,1.039
561,-0.008,0.113,0.957
562,-0.172,-0.020,0.996
563,-0.145,-0.078,0.934
564,0.043,0.129,1.090
565,0.105,-0.176,1.047
566,0.188,0.262,1.008
567,-0.008,0.180,0.910
568,-0.031,0.133,1.121
569,-0.043,-0.133,0.879
570,-0.008,-0.117,1.043
571,0.125,-0.234,1.020
572,0.062,0.242,1.043
573,0.051,0.062,0.895
574,0.023,0.344,1.023
575,0.164,-0.383,1.152
576,0.113,0.156,0.957
577,-0.074,-0.078,0.992
578,-0.105,-0.090,0.992
579,0.137,0.340,0.965
580,0.203,0.363,0.965
581,0.105,0.145,0.996
582,-0.023,-0.102,1.102
583,-0.262,-0.137,0.863
584,-0.098,-0.004,1.023
585,-0.023,-0.016,1.008
586,0.066,-0.078,1.043
587,0.070,0.098,0.934
588,-0.027,0.219,0.996
589,-0.043,0.262,0.973
590,0.113,-0.148,1.129
591,0.191,-0.391,1.031
592,0.176,0.062,1.066
593,0.023,0.070,1.035
594,0.000,0.195,0.863
595,0.176,0.586,0.961
596,0.156,-0.430,1.098
597,-0.031,0.105,0.941
598,-0.336,-0.016,0.934
599,-0.402,-0.344,0.953
600,0.324,0.336,1.070
601,0.449,0.422,1.102
602,0.297,-0.160,1.020
603,-0.082,0.121,0.988
604,-0.387,-0.125,0.906
605,-0.176,0.082,0.945
606,0.121,-0.090,1.109
607,0.098,-0.031,1.027
608,0.074,0.109,1.016
609,-0.031,0.250,0.961
610,-0.047,0.062,0.875
611,0.098,0.137,1.102
612,-0.031,-0.289,1.035
613,-0.070,-0.168,0.969
614,-0.062,-0.113,1.008
615,-0.062,-0.113,1.008
616,0.109,0.070,1.078
617,0.285,0.367,1.000
618,0.102,0.023,0.969
619,0.016,0.094,0.984
620,0.012,0.008,0.984
621,0.086,-0.020,0.996
622,0.277,0.242,1.039
623,0.121,0.234,0.945
624,0.082,-0.027,1.055
625,-0.078,0.023,0.969
626,-0.098,-0.227,1.020
627,0.023,-0.004,0.965
628,0.133,0.008,1.168
629,-0.141,0.062,0.895
630,-0.195,0.289,0.910
631,-0.191,0.004,0.938
632,0.059,-0.160,1.098
633,0.262,0.145,1.141
634,0.051,-0.285,0.969
635,-0.012,-0.059,1.023
636,-0.152,0.277,0.988
637,0.027,0.254,0.828
638,0.207,0.113,1.133
639,-0.125,-0.234,1.031
640,-0.297,0.027,0.777
641,-0.086,-0.160,1.086
642,0.281,-0.090,1.031
643,0.574,0.668,0.996
644,0.246,0.047,1.090
645,0.031,0.004,0.984
646,-0.059,0.008,0.988
647,-0.078,-0.180,0.879
648,0.262,0.242,1.223
649,0.191,0.027,1.004
650,0.016,-0.078,1.023
651,-0.223,0.293,0.789
652,-0.156,-0.215,1.059
653,0.000,0.078,0.883
654,0.309,0.148,1.152
655,0.270,-0.051,1.043
656,0.141,-0.109,1.074
657,-0.098,-0.074,0.992
658,-0.207,0.285,0.973
659,-0.297,0.066,0.832
660,-0.066,-0.234,1.043
661,-0.082,0.082,0.969
662,-0.027,-0.148,1.035
663,0.164,0.074,1.094
664,0.336,0.156,1.051
665,0.277,0.426,0.934
666,0.098,0.176,1.066
667,-0.188,-0.258,0.797
668,-0.043,-0.090,1.078
669,-0.020,-0.012,0.973
670,0.242,0.074,1.090
671,0.227,0.312,0.914
672,0.004,0.441,0.914
673,-0.109,0.008,0.996
674,0.121,-0.184,1.113
675,0.188,-0.293,1.098
676,0.172,0.152,0.984
677,-0.023,0.199,0.992
678,-0.211,0.020,0.992
679,-0.133,0.043,1.055
680,-0.168,-0.340,1.000
681,-0.152,-0.281,0.934
682,-0.102,0.230,1.000
683,-0.164,0.047,0.871
684,0.223,0.293,1.074
685,0.352,0.023,1.074
686,0.234,-0.027,1.004
687,0.023,0.176,0.961
688,-0.031,-0.051,1.031
689,0.070,-0.008,1.051
690,0.109,0.141,0.965
691,-0.027,0.004,0.871
692,-0.051,0.031,1.062
693,-0.020,-0.004,1.059
694,0.043,0.172,0.906
695,0.164,0.141,1.078
696,0.098,0.137,0.906
697,0.098,-0.020,1.113
698,-0.031,0.043,0.953
699,-0.043,-0.125,1.043
700,-0.059,-0.004,0.922
701,-0.020,0.188,1.000
702,0.035,-0.258,1.043
703,0.035,-0.055,1.062
704,-0.086,0.293,0.945
705,-0.203,-0.117,0.922
706,0.039,-0.090,0.984
707,0.203,0.188,1.062
708,0.258,-0.066,1.031
709,0.262,0.211,1.066
710,0.031,-0.180,1.000
711,0.055,0.059,1.004
712,0.094,0.164,0.988
713,-0.023,-0.125,0.961
714,-0.035,0.188,0.965
715,-0.035,-0.141,1.023
716,0.121,-0.023,1.020
717,0.320,0.258,1.043
718,0.211,0.164,1.094
719,-0.016,0.320,0.871
720,-0.195,0.023,1.012
721,-0.336,-0.273,1.090
722,-0.336,0.086,0.793
723,-0.227,-0.020,0.938
724,0.020,0.277,1.055
725,0.070,0.195,1.004
726,0.047,-0.230,1.070
727,0.000,-0.008,0.957
728,0.020,-0.113,1.000
729,0.027,0.203,1.012
730,0.023,0.117,0.926
731,0.156,-0.070,1.152
732,0.090,0.000,1.000
733,0.020,-0.016,0.887
734,0.117,0.035,1.047
735,0.246,-0.008,0.930
736,0.582,0.273,1.180
737,0.355,0.133,1.031
738,0.199,0.086,1.062
739,-0.055,-0.047,0.871
740,-0.070,0.059,1.000
741,-0.062,0.102,0.934
742,-0.066,-0.152,1.062
743,-0.098,-0.141,0.977
744,-0.094,0.129,0.949
745,0.047,0.043,1.070
746,0.102,0.156,1.031
747,-0.074,0.086,0.980
748,-0.117,-0.086,0.988
749,-0.164,-0.121,1.094
750,-0.133,0.055,0.848
751,0.047,0.066,1.031
752,-0.031,0.234,0.977
753,0.008,-0.051,1.027
754,0.129,0.004,1.031
755,0.102,-0.039,1.020
756,0.172,0.090,0.984
757,0.238,0.246,1.004
758,0.125,0.105,0.980
759,0.125,0.105,0.980
760,0.074,0.332,1.008
761,0.027,-0.062,0.938
762,0.059,-0.203,1.055
763,0.152,-0.055,0.965
764,0.160,0.059,1.145
765,0.039,0.113,1.008
766,-0.145,0.078,0.828
767,-0.168,-0.035,1.055
768,-0.129,0.055,1.066
769,-0.004,0.047,0.973
770,-0.207,-0.352,0.957
771,-0.238,0.387,0.797
772,-0.062,0.309,1.000
773,0.398,0.121,1.062
774,0.516,0.352,1.055
775,0.215,-0.395,1.258
776,-0.148,-0.211,0.871
777,-0.238,-0.102,1.137
778,-0.258,0.086,0.707
779,0.238,0.234,1.148
780,0.129,-0.172,1.012
781,0.023,0.031,1.023
782,-0.129,-0.121,0.949
783,-0.004,0.098,0.969
784,0.348,0.301,0.984
785,0.379,0.379,1.062
786,0.188,0.160,1.043
787,-0.062,-0.168,1.043
788,-0.195,-0.109,0.898
789,-0.199,-0.070,0.902
790,-0.039,0.203,0.996
791,-0.047,0.273,1.039
792,-0.066,-0.098,0.848
793,0.066,-0.152,1.094
794,0.121,-0.121,1.098
795,0.172,0.434,1.047
796,0.059,-0.074,0.941
797,-0.004,-0.098,1.051
798,0.031,-0.051,0.969
799,0.133,-0.305,1.102
800,0.164,0.320,0.973
801,0.062,0.320,0.977
802,0.008,-0.102,1.070
803,-0.062,-0.094,0.941
804,-0.094,-0.031,0.941
805,0.004,-0.117,1.023
806,0.172,0.324,1.039
807,0.098,0.312,0.984
808,-0.027,-0.164,0.926
809,-0.016,-0.023,1.027
810,-0.145,0.312,0.973
811,-0.070,0.020,1.023
812,0.004,0.133,1.012
813,-0.086,-0.168,1.004
814,-0.113,0.203,0.871
815,-0.070,0.105,1.094
816,0.098,-0.027,0.930
817,0.414,0.066,1.172
818,0.250,-0.062,1.062
819,0.039,-0.086,0.980
820,-0.074,0.023,0.984
821,-0.160,0.000,0.969
822,0.055,-0.039,1.023
823,0.195,-0.027,1.066
824,0.055,-0.043,0.949
825,-0.156,0.152,0.867
826,0.047,0.059,1.059
827,0.258,0.086,1.047
828,0.301,0.156,1.059
829,0.070,0.086,0.973
830,-0.066,-0.223,1.031
831,-0.066,-0.223,1.031
832,-0.117,0.273,0.969
833,-0.043,-0.039,1.008
834,0.000,0.148,1.000
835,-0.191,0.000,0.934
836,-0.145,-0.270,1.000
837,-0.023,0.230,0.988
838,0.121,0.195,0.953
839,0.320,0.250,1.078
840,0.105,0.055,1.027
841,-0.102,-0.082,1.035
842,-0.191,-0.113,0.898
843,-0.129,-0.270,1.062
844,0.039,0.324,0.969
845,0.133,0.016,1.055
846,0.141,-0.164,0.926
847,0.062,0.086,0.984
848,0.008,-0.055,1.035
849,0.121,0.121,1.031
850,0.121,0.105,0.992
851,0.098,0.160,0.992
852,0.098,-0.023,1.043
853,0.039,-0.113,0.984
854,0.129,0.117,1.125
855,0.094,0.156,0.863
856,0.086,0.199,1.070
857,-0.016,-0.199,0.898
858,-0.070,0.211,1.051
859,-0.207,-0.055,0.945
860,-0.086,-0.117,1.008
861,0.012,0.102,1.051
862,0.051,0.055,0.918
863,0.191,0.051,1.125
864,0.070,0.012,1.004
865,0.004,0.090,0.930
866,-0.113,-0.020,1.098
867,-0.250,-0.277,0.965
868,-0.098,0.188,0.918
869,-0.047,0.074,0.914
870,0.160,0.023,1.117
871,0.238,0.117,0.953
872,0.324,0.086,1.152
873,0.109,-0.043,0.961
874,-0.031,0.316,0.949
875,-0.094,0.051,0.914
876,-0.027,-0.035,1.066
877,0.066,-0.109,1.016
878,0.020,-0.008,1.074
879,0.020,-0.008,1.074
880,-0.098,0.133,0.809
881,-0.055,0.238,1.016
882,0.207,-0.191,1.102
883,0.324,0.172,1.016
884,0.047,-0.039,0.941
885,-0.113,0.109,1.000
886,-0.164,-0.109,1.016
887,-0.023,0.035,1.000
888,0.121,0.043,1.051
889,-0.043,0.000,1.020
890,-0.090,-0.152,0.953
891,0.090,0.066,1.059
892,0.203,0.047,0.984
893,0.332,0.125,1.062
894,0.109,0.301,0.984
895,-0.098,0.113,0.887
896,-0.035,-0.148,1.016
897,0.043,0.066,1.027
898,-0.035,0.137,0.984
899,-0.098,0.078,0.938
900,0.023,-0.215,1.090
901,0.121,-0.008,1.039
902,0.086,0.168,0.965
903,-0.008,0.074,1.027
904,-0.098,-0.090,1.047
905,-0.102,-0.094,1.004
906,0.016,0.031,1.020
907,0.000,-0.020,0.977
908,-0.039,0.230,0.863
909,0.027,0.066,1.020
910,0.039,0.145,0.953
911,0.207,-0.082,1.184
912,0.098,-0.188,0.941
913,0.035,0.273,0.996
914,-0.027,0.277,0.980
915,0.027,-0.027,1.039
916,0.109,-0.012,1.016
917,-0.016,-0.148,0.977
918,0.109,-0.230,1.156
919,0.043,0.281,0.824
920,0.078,0.379,1.016
921,0.043,0.105,0.973
922,0.172,-0.246,1.172
923,0.031,-0.020,0.934
924,0.070,0.180,1.020
925,-0.043,0.164,1.043
926,-0.066,0.008,0.918
927,0.035,-0.113,1.020
928,-0.082,0.039,0.941
929,-0.113,-0.070,0.984
930,0.012,0.168,1.004
931,0.105,0.184,1.012
932,0.109,0.117,1.023
933,0.074,-0.148,1.016
934,0.121,-0.188,1.102
935,0.031,0.098,0.969
936,0.055,0.066,0.922
937,0.160,0.285,1.082
938,0.000,0.254,0.844
939,0.059,-0.219,1.094
940,-0.098,-0.039,0.965
941,-0.070,-0.180,1.082
942,-0.016,0.074,0.938
943,0.059,0.035,1.078
944,0.098,-0.027,0.957
945,0.113,0.129,1.000
946,-0.090,0.152,0.910
947,-0.035,0.055,1.059
948,0.055,-0.070,1.027
949,0.082,0.055,1.004
