Sample,X,Y,Z
941,0.129,-0.188,1.484
942,0.016,-0.074,1.207
943,0.004,0.320,0.609
944,-0.047,0.254,1.211
945,-0.078,-0.578,1.230
946,0.152,-0.102,0.961
947,-0.219,0.402,0.762
948,-0.246,-0.715,1.082
949,-0.039,-0.613,1.207
950,0.027,0.324,0.895
951,0.055,-0.137,0.906
952,0.281,-0.180,1.441
953,0.148,0.109,1.031
954,0.117,0.293,0.789
955,0.301,0.387,0.910
956,0.180,-0.312,1.219
957,0.004,-0.086,0.719
958,0.105,0.707,0.566
959,-0.078,0.160,0.789
960,-0.168,-0.582,1.191
961,-0.098,0.695,0.793
962,-0.016,0.320,0.836
963,0.016,-0.566,1.555
964,0.008,-0.230,1.297
965,0.137,0.512,0.918
966,0.137,-0.047,1.082
967,0.090,-0.496,1.320
968,-0.145,0.273,0.613
969,-0.168,0.230,0.812
970,-0.043,-0.613,1.031
971,0.047,0.172,1.055
972,-0.051,0.113,0.953
973,0.090,0.109,0.961
974,0.273,-0.121,1.172
975,0.129,0.617,1.457
976,-0.125,0.160,0.613
977,0.195,0.070,0.957
978,0.246,0.266,1.188
979,-0.137,0.242,0.602
980,0.090,0.066,0.773
981,-0.043,0.176,0.926
982,-0.367,-0.617,1.105
983,-0.199,0.305,0.824
984,0.246,0.730,0.918
985,0.145,-0.648,1.617
986,-0.004,0.238,1.059
987,0.281,0.828,0.742
988,0.230,-1.105,1.469
989,-0.105,-0.113,0.938
990,0.082,0.551,0.703
991,-0.051,-0.672,1.086
992,-0.152,-0.035,1.156
993,-0.195,0.270,0.668
994,0.102,-0.262,1.191
995,0.078,-0.176,1.254
996,0.160,0.090,1.305
997,-0.043,0.266,0.664
998,0.211,-0.211,1.059
999,0.332,0.078,1.066
Rate 1363, overflows 0
