Sample,X,Y,Z
179,0.504,-0.098,1.020
180,0.445,-0.543,1.113
181,0.543,-0.156,1.074
182,0.629,0.020,1.137
183,0.430,0.516,0.918
184,0.172,0.336,0.906
185,-0.062,-0.328,1.047
186,-0.051,-0.500,1.059
187,0.211,-0.316,0.953
188,0.316,0.492,1.008
189,0.289,0.637,0.754
190,0.414,0.117,1.227
191,0.309,-0.418,1.012
192,0.434,-0.297,1.090
193,0.383,0.203,0.984
194,0.285,0.457,1.027
195,0.262,-0.039,1.000
196,0.051,-0.008,1.105
197,-0.125,-0.223,0.910
198,-0.121,0.086,0.898
199,-0.016,0.535,0.809
200,0.285,0.008,1.156
201,0.348,-0.047,1.031
202,0.348,-0.230,1.133
203,0.051,0.000,0.949
204,-0.012,0.516,0.965
205,-0.086,0.211,0.926
206,0.004,-0.066,1.062
207,-0.094,-0.383,1.027
208,-0.199,-0.105,0.977
209,-0.129,0.305,0.914
210,0.129,0.219,1.062
211,0.184,0.145,1.012
212,0.086,-0.004,1.051
213,-0.133,-0.332,1.012
214,-0.152,-0.262,1.020
215,0.062,0.125,0.957
216,0.238,0.242,1.094
217,0.277,0.188,0.867
218,0.082,0.473,1.000
219,-0.082,-0.355,0.996
220,0.156,-0.098,1.168
221,0.035,-0.141,0.957
222,-0.105,0.059,0.969
223,-0.180,0.402,0.953
224,-0.145,-0.020,0.902
225,0.121,0.051,1.074
226,0.141,-0.102,1.086
227,0.074,-0.047,1.008
228,0.012,0.254,0.914
229,0.027,-0.066,1.117
230,0.086,0.355,0.867
231,0.059,0.496,0.980
232,-0.039,-0.141,0.957
233,0.078,-0.223,1.137
234,-0.102,-0.133,1.027
235,-0.141,-0.145,0.941
236,-0.023,0.195,0.984
237,0.070,0.172,1.035
238,0.262,-0.023,0.965
239,0.293,-0.023,1.215
240,-0.160,0.074,0.859
241,-0.230,0.148,0.855
242,0.043,-0.059,1.008
243,0.375,0.012,1.168
244,0.238,0.207,0.965
245,0.066,-0.074,0.965
246,-0.016,0.059,1.047
247,-0.086,0.102,0.934
248,0.105,-0.004,1.117
249,-0.043,-0.207,1.035
250,-0.160,-0.242,1.023
251,-0.230,0.336,0.770
252,0.020,0.363,1.070
253,0.152,0.246,0.941
254,0.246,-0.102,1.078
255,0.039,-0.219,1.012
256,0.055,-0.105,1.125
257,-0.020,0.328,0.906
258,0.008,0.262,0.996
259,0.039,-0.156,1.047
260,-0.090,-0.098,1.027
261,-0.242,-0.098,0.898
262,-0.062,0.090,0.949
263,0.242,0.191,1.047
264,0.375,0.184,1.066
265,0.188,0.148,0.973
266,-0.117,0.023,1.008
267,-0.137,-0.078,0.953
268,0.008,-0.066,1.023
269,0.086,0.250,0.977
270,-0.031,0.023,1.055
271,-0.172,-0.457,1.035
272,-0.176,0.156,0.945
273,-0.039,0.082,1.016
274,0.246,0.230,1.023
275,0.277,0.059,1.051
276,-0.043,-0.164,0.977
277,-0.152,-0.203,1.078
278,-0.148,-0.004,0.816
279,0.125,0.387,1.043
280,0.016,0.035,0.953
281,0.031,-0.195,1.082
282,-0.004,-0.094,0.914
283,0.004,0.152,1.074
284,0.184,0.191,0.938
285,0.281,0.148,1.105
286,0.078,0.105,1.066
287,-0.242,-0.047,0.930
288,-0.230,-0.062,0.941
289,-0.020,-0.070,0.992
290,0.133,0.277,0.988
291,0.180,0.301,0.988
292,-0.031,-0.070,0.988
293,0.062,0.020,0.996
294,0.008,-0.031,1.008
295,0.199,0.156,1.105
296,0.148,0.047,0.992
297,0.023,-0.086,1.059
298,-0.156,-0.082,0.973
299,-0.070,-0.211,1.043
300,0.102,0.281,0.887
301,0.109,0.340,1.004
302,-0.055,-0.270,0.984
303,-0.059,-0.105,0.996
304,-0.082,-0.055,0.992
305,0.016,0.117,1.023
306,0.277,0.203,1.016
307,0.230,-0.129,1.047
308,0.020,-0.082,1.016
309,0.000,0.184,0.910
310,0.016,0.000,1.008
311,0.094,0.012,1.008
312,-0.055,0.062,1.000
313,-0.234,-0.227,1.059
314,-0.160,0.145,0.836
315,-0.027,0.000,1.082
316,0.168,0.133,0.914
317,0.277,0.391,1.203
318,0.082,-0.195,0.883
319,0.148,-0.020,1.160
320,0.008,-0.102,0.957
321,0.074,-0.027,1.059
322,0.047,0.418,0.945
323,-0.195,0.055,0.957
324,-0.125,-0.242,0.973
325,-0.129,-0.188,0.973
326,0.008,-0.059,0.969
327,0.211,0.371,0.984
328,0.363,0.246,1.117
329,0.246,-0.039,1.109
330,0.027,-0.102,0.938
331,-0.070,0.051,0.973
332,-0.027,0.023,1.027
333,0.016,0.121,0.996
334,-0.066,-0.051,1.023
335,-0.031,-0.199,1.004
336,0.074,-0.008,0.992
337,0.117,0.285,0.965
338,0.273,0.152,1.043
339,0.094,0.027,1.004
340,-0.031,-0.035,1.035
341,-0.117,0.035,0.969
342,-0.098,-0.094,0.949
343,0.000,0.297,0.941
344,0.137,0.129,1.008
345,0.148,0.016,1.020
346,0.082,-0.047,1.078
347,0.000,-0.289,1.023
348,0.078,0.078,0.965
349,0.109,0.207,1.051
350,0.062,0.156,1.055
351,-0.035,0.008,0.875
352,-0.094,-0.102,1.008
353,0.031,-0.188,1.074
354,0.188,0.156,0.926
355,0.141,0.320,1.047
356,-0.070,-0.105,1.023
357,-0.023,-0.137,1.039
358,0.078,-0.070,1.059
359,0.176,0.301,0.992
360,0.168,0.297,0.992
361,-0.102,0.039,0.816
362,-0.055,-0.195,1.145
363,-0.105,-0.051,0.969
364,0.039,-0.141,1.051
365,0.102,0.242,0.867
366,0.105,0.375,1.105
367,0.035,-0.059,0.965
368,0.074,-0.090,1.070
369,-0.004,-0.113,0.914
370,-0.020,0.023,1.059
371,0.035,0.086,0.938
372,0.223,-0.020,1.082
373,0.168,0.074,0.980
374,-0.039,0.098,1.133
375,-0.129,-0.043,0.910
376,-0.164,-0.137,1.027
377,-0.113,-0.035,0.938
378,0.098,0.199,1.008
379,0.105,0.219,0.926
380,0.133,0.184,1.062
381,0.027,0.078,0.980
382,0.090,-0.020,0.941
383,0.090,-0.051,1.047
384,0.074,0.051,1.051
385,0.133,0.059,1.035
386,0.020,0.156,0.949
387,-0.180,-0.008,1.012
388,-0.250,-0.133,0.918
389,0.027,0.008,1.086
390,0.180,-0.152,0.934
391,0.242,0.531,1.094
392,0.000,0.262,0.883
393,0.109,0.094,1.094
394,0.051,-0.180,0.961
395,-0.086,-0.070,1.121
396,-0.121,-0.074,0.855
397,-0.090,0.012,1.051
398,0.070,0.211,0.914
399,0.238,0.047,1.160
400,0.191,-0.020,0.984
401,-0.020,0.160,1.008
402,-0.262,-0.059,0.941
403,-0.109,-0.031,0.996
404,0.125,0.043,1.012
405,0.199,-0.086,1.035
406,0.109,0.379,0.980
407,0.105,0.047,0.980
408,0.152,0.074,1.016
409,0.039,0.051,0.996
410,-0.242,-0.094,0.973
411,-0.180,-0.199,0.965
412,-0.125,-0.062,1.008
413,-0.082,0.211,0.918
414,0.078,0.094,1.074
415,0.129,0.117,1.012
416,0.148,0.074,1.141
417,0.070,-0.113,0.875
418,0.121,-0.059,1.172
419,0.004,-0.020,0.910
420,-0.051,0.238,1.074
421,-0.195,0.027,0.863
422,-0.059,-0.082,1.027
423,0.023,-0.051,0.938
424,0.070,0.230,0.984
425,0.184,0.152,1.031
426,0.262,-0.125,1.117
427,0.227,0.223,0.996
428,0.082,-0.078,1.051
429,-0.020,0.090,1.008
430,-0.105,0.164,0.949
431,-0.262,-0.148,0.855
432,-0.004,-0.070,1.090
433,0.027,-0.020,0.941
434,0.137,0.168,1.008
435,0.102,0.332,0.980
436,0.223,-0.016,1.070
437,0.301,-0.102,1.070
438,0.074,-0.094,1.062
439,-0.137,-0.168,1.023
440,-0.258,0.059,0.898
441,-0.184,0.195,0.949
442,0.035,0.199,0.871
443,0.152,0.016,1.125
444,-0.039,-0.156,0.953
445,0.027,-0.195,1.074
446,0.094,0.039,1.035
447,0.172,0.195,1.004
448,0.066,0.215,1.012
449,-0.234,-0.230,0.926
450,-0.121,-0.047,1.031
451,0.062,0.137,0.891
452,0.148,0.406,0.910
453,0.242,0.258,1.109
454,0.062,-0.238,1.121
455,0.055,-0.215,0.980
456,-0.023,0.188,1.059
457,0.020,0.051,0.930
458,0.172,-0.023,1.066
459,0.203,0.082,1.012
460,0.012,0.051,0.941
461,0.020,0.086,0.977
462,0.012,0.082,0.980
463,0.129,0.031,1.078
464,0.121,0.020,0.977
465,-0.012,-0.102,1.051
466,-0.180,-0.047,1.062
467,-0.172,-0.117,1.004
468,0.020,0.188,0.902
469,0.094,0.383,0.941
470,-0.062,-0.191,1.023
471,-0.047,-0.004,1.055
472,0.062,0.020,0.949
473,0.145,0.043,1.062
474,0.070,0.352,1.000
475,-0.113,-0.266,0.992
476,-0.070,-0.184,1.055
477,-0.090,0.242,0.836
478,0.055,0.250,0.984
479,0.254,-0.129,1.109
480,0.301,0.055,1.047
481,0.180,0.145,1.008
482,0.000,-0.031,1.008
483,-0.023,0.188,0.988
484,-0.016,-0.098,0.961
485,-0.043,0.004,1.035
486,-0.090,0.121,0.941
487,-0.078,-0.004,0.961
488,0.160,0.016,1.156
489,0.285,0.008,0.980
490,0.285,0.277,1.047
491,-0.078,0.156,0.957
492,-0.227,-0.121,0.930
493,-0.027,-0.082,1.059
494,0.020,0.059,0.910
495,0.020,0.059,0.910
496,0.047,0.250,1.023
497,-0.281,-0.074,0.914
498,-0.055,-0.258,1.105
499,0.125,-0.066,0.973
500,0.359,0.215,1.082
501,0.195,0.273,1.035
502,0.055,-0.164,1.039
503,-0.055,0.098,0.961
504,-0.160,-0.051,0.988
505,-0.090,-0.020,0.949
506,-0.039,0.223,0.965
507,0.102,-0.160,1.023
508,0.156,0.055,1.066
509,0.133,-0.016,0.969
510,0.074,0.125,0.988
511,0.059,0.223,0.883
512,0.176,0.109,1.125
513,0.090,0.098,0.934
514,-0.035,-0.184,1.160
515,-0.145,-0.156,0.887
516,0.059,-0.008,1.102
517,0.070,0.258,0.906
518,0.082,-0.043,1.090
519,0.078,-0.012,0.949
520,0.070,0.086,1.105
521,-0.039,0.211,0.793
522,0.066,0.141,1.055
523,0.027,-0.051,1.090
524,0.031,-0.152,1.008
525,-0.031,-0.230,1.039
526,-0.145,0.086,0.840
527,0.117,0.203,1.125
528,0.125,0.008,1.023
529,0.066,0.289,0.914
530,-0.160,0.328,0.926
531,-0.180,-0.355,1.043
532,0.133,0.141,1.059
533,0.164,-0.039,1.062
534,0.121,0.246,0.883
535,0.035,0.359,0.945
536,-0.043,-0.219,1.055
537,0.184,0.094,1.094
538,0.105,-0.164,0.965
539,-0.160,-0.102,0.977
540,-0.266,0.234,0.895
541,-0.023,-0.207,1.102
542,0.316,0.047,1.016
543,0.387,0.250,1.133
544,0.031,0.109,0.859
545,-0.066,0.070,0.957
546,-0.070,0.016,1.008
547,0.023,0.039,1.004
548,0.031,-0.227,0.980
549,-0.012,-0.098,1.066
550,0.004,-0.027,1.020
551,0.086,0.266,0.957
552,0.207,0.410,1.012
553,0.141,0.098,0.902
554,0.180,0.035,1.145
555,-0.035,-0.148,1.035
556,-0.012,-0.043,1.000
557,0.031,-0.031,0.969
558,-0.039,0.145,1.098
559,-0.070,0.133,0.930
560,-0.184,-0.117,0.969
561,-0.254,-0.016,0.980
562,-0.211,0.086,0.859
563,0.215,-0.121,1.145
564,0.336,0.262,1.070
565,0.188,0.082,1.059
566,-0.039,-0.027,0.914
567,-0.148,0.020,1.012
568,-0.145,-0.184,0.941
569,0.051,0.113,0.926
570,0.176,0.105,1.043
571,0.113,0.012,0.957
572,0.121,0.211,0.996
573,0.160,0.023,1.098
574,0.355,-0.012,1.008
575,0.277,0.207,1.082
576,-0.129,0.191,0.922
577,-0.148,-0.109,1.016
578,-0.090,-0.348,1.016
579,0.102,0.301,1.027
580,0.008,0.047,0.992
581,-0.039,0.070,0.996
582,0.012,0.031,1.059
583,-0.062,-0.352,1.043
584,-0.105,0.207,0.922
585,-0.184,0.098,1.000
586,-0.109,-0.266,1.078
587,0.059,0.355,0.777
588,0.156,0.004,1.164
589,0.035,0.027,0.977
590,0.074,0.152,0.977
591,0.102,0.070,1.027
592,0.102,-0.059,1.012
593,0.051,0.238,0.980
594,-0.141,-0.090,0.949
595,0.043,-0.109,0.992
596,0.375,0.047,1.062
597,0.375,0.316,1.047
598,0.098,0.297,0.891
599,-0.043,0.281,1.035
600,-0.289,-0.219,1.035
601,-0.180,-0.160,0.902
602,-0.043,-0.359,1.023
603,0.047,0.051,1.125
604,0.059,0.168,1.016
605,0.074,0.008,0.949
606,0.137,0.133,1.129
607,-0.070,-0.027,0.883
608,-0.035,-0.035,0.984
609,-0.133,0.082,1.016
610,-0.043,-0.031,0.945
611,0.129,0.070,1.043
612,0.055,0.184,0.973
613,0.023,0.121,1.016
614,0.012,-0.199,1.070
615,-0.004,-0.012,0.910
616,0.141,0.008,1.039
617,0.195,0.004,1.035
618,0.117,0.355,0.934
619,0.113,0.176,0.926
620,0.074,0.125,1.055
621,0.023,0.043,0.961
622,-0.020,-0.113,0.953
623,-0.055,-0.391,1.160
624,0.000,0.016,1.047
625,0.109,0.312,0.918
626,0.070,0.168,1.137
627,-0.121,0.117,0.895
628,-0.188,-0.039,0.926
629,-0.035,-0.215,1.082
630,-0.051,0.129,0.965
631,0.039,0.184,0.965
632,0.051,0.008,1.109
633,0.000,0.062,0.961
634,-0.020,-0.016,0.953
635,0.137,-0.105,1.055
636,0.027,0.223,0.953
637,-0.012,0.016,0.980
638,-0.066,0.020,1.031
639,-0.066,0.020,1.031
640,-0.016,-0.176,0.965
641,0.051,0.062,1.023
642,0.145,0.270,0.930
643,0.309,-0.062,1.121
644,0.359,0.164,1.062
645,0.160,0.043,1.027
646,-0.125,-0.031,0.895
647,-0.090,0.027,1.109
648,-0.070,-0.141,0.984
649,-0.105,-0.012,0.977
650,-0.117,-0.070,0.980
651,-0.008,0.086,0.895
652,0.258,0.195,1.051
653,0.242,0.293,0.949
654,0.238,0.168,1.117
655,-0.012,0.023,0.957
656,-0.105,-0.094,1.023
657,-0.148,-0.055,0.926
658,-0.023,0.062,1.000
659,0.125,-0.086,1.098
660,0.043,0.035,0.984
661,-0.109,0.180,0.938
662,-0.117,0.047,0.922
663,0.250,0.039,1.082
664,0.328,-0.035,1.051
665,0.223,0.039,1.102
666,-0.023,0.074,0.945
667,-0.191,0.059,0.973
668,-0.031,0.078,0.930
669,0.066,0.113,1.023
670,0.008,-0.293,1.059
671,-0.008,0.020,0.980
672,0.082,-0.031,1.027
673,0.176,0.227,0.953
674,0.227,0.516,1.043
675,-0.047,0.066,1.004
676,-0.211,-0.273,0.891
677,-0.195,-0.133,1.082
678,-0.109,-0.246,0.992
679,0.121,0.270,1.031
680,0.188,0.141,0.965
681,0.160,-0.105,1.105
682,0.031,0.016,0.898
683,-0.066,0.234,1.031
684,-0.082,0.004,0.859
685,0.121,0.199,1.051
686,0.215,-0.164,1.102
687,0.129,-0.168,1.004
688,0.070,0.301,1.094
689,-0.078,-0.051,0.859
690,0.070,0.164,1.082
691,-0.031,0.102,0.957
692,-0.141,-0.270,1.051
693,-0.172,-0.094,0.984
694,-0.074,-0.023,0.992
695,0.207,0.246,0.988
696,0.254,0.391,0.938
697,0.125,0.242,1.055
698,-0.074,-0.051,0.984
699,-0.098,-0.254,0.941
700,0.008,-0.117,1.082
701,0.129,0.004,1.047
702,0.066,0.301,1.004
703,-0.121,0.070,0.887
704,-0.172,0.004,0.984
705,-0.027,-0.320,0.934
706,0.254,0.086,1.129
707,0.281,0.297,0.949
708,0.172,-0.035,1.066
709,0.094,-0.020,0.965
710,0.066,-0.023,1.117
711,0.078,-0.051,1.016
712,0.086,0.082,0.984
713,-0.043,0.066,1.035
714,-0.156,-0.070,0.934
715,0.043,-0.008,1.148
716,-0.012,0.023,0.895
717,0.078,0.133,1.078
718,0.012,0.188,0.875
719,0.020,-0.055,1.109
720,0.070,0.098,0.871
721,-0.035,0.180,1.043
722,-0.129,-0.109,0.969
723,-0.113,0.109,1.008
724,-0.113,-0.125,1.109
725,-0.078,0.207,0.812
726,-0.078,0.207,0.812
727,-0.020,0.125,0.965
728,-0.020,-0.137,1.020
729,0.059,0.055,1.059
730,0.000,-0.105,0.945
731,0.066,0.168,1.027
732,0.094,0.137,0.898
733,0.176,0.188,1.004
734,0.336,-0.062,1.105
735,0.320,-0.137,1.102
736,0.199,0.004,1.016
737,0.051,0.188,0.977
738,0.195,0.008,1.113
739,0.066,0.047,0.934
740,-0.113,0.156,0.945
741,-0.234,-0.227,0.887
742,0.023,-0.316,1.090
743,0.211,0.340,1.016
744,0.324,0.203,1.105
745,0.148,0.074,1.012
746,-0.082,0.043,0.980
747,-0.270,-0.168,1.000
748,-0.180,-0.047,0.949
749,-0.055,-0.055,1.020
750,-0.059,-0.082,1.027
751,-0.207,0.293,0.820
752,-0.156,0.105,1.012
753,0.047,0.043,0.914
754,0.359,0.078,1.129
755,0.289,-0.059,0.992
756,0.156,0.121,1.160
757,-0.105,0.023,0.848
758,-0.141,0.230,0.930
759,0.016,-0.004,1.047
760,0.113,-0.352,0.988
761,0.160,0.211,1.059
762,-0.023,-0.090,0.922
763,0.168,0.102,1.090
764,0.203,0.355,0.938
765,0.215,0.066,1.109
766,0.090,0.188,1.000
767,-0.105,-0.383,1.059
768,-0.102,-0.043,1.027
769,-0.113,0.102,0.938
770,-0.090,0.070,0.938
771,0.094,0.145,0.988
772,0.055,0.094,1.023
773,-0.012,0.047,1.012
774,-0.004,-0.164,1.074
775,-0.098,-0.125,0.973
776,-0.121,0.148,0.875
777,0.051,-0.016,1.043
778,0.090,0.152,1.039
779,0.051,0.297,0.895
780,0.086,-0.109,1.160
781,-0.109,-0.477,0.965
782,-0.016,0.477,0.867
783,0.004,0.223,0.973
784,0.371,0.156,1.098
785,0.441,0.289,1.094
786,0.023,-0.230,1.047
787,-0.211,-0.297,0.867
788,-0.207,0.055,1.031
789,0.047,0.223,0.867
790,0.285,0.352,1.152
791,0.062,-0.375,1.082
792,-0.148,-0.273,1.066
793,-0.355,0.070,0.785
794,-0.203,0.078,1.016
795,0.191,0.102,0.957
796,0.383,0.293,1.199
797,0.266,-0.133,0.957
798,0.039,-0.066,0.996
799,0.047,0.152,0.988
800,0.027,0.238,0.836
801,0.148,0.328,1.168
802,-0.008,-0.340,1.012
803,-0.082,-0.016,0.879
804,-0.105,0.023,1.090
805,0.004,0.113,0.938
806,0.172,0.242,1.047
807,0.070,-0.188,0.988
808,0.035,-0.129,1.141
809,-0.145,-0.164,0.930
810,0.012,0.125,1.031
811,0.016,0.281,0.988
812,-0.156,-0.117,0.984
813,-0.211,0.043,0.949
814,-0.215,-0.051,0.988
815,0.051,-0.086,0.980
816,0.328,0.469,0.973
817,0.355,0.258,1.094
818,0.055,-0.086,0.883
819,0.047,0.020,1.137
820,-0.184,-0.141,0.828
821,0.113,-0.062,1.082
822,0.246,0.137,1.098
823,0.051,0.031,0.969
824,0.074,-0.086,1.062
825,-0.016,-0.078,0.941
826,0.070,0.180,1.039
827,0.176,0.234,0.918
828,0.281,-0.035,1.227
829,0.012,-0.039,0.930
830,-0.098,-0.047,0.980
831,-0.090,-0.098,1.051
832,-0.176,0.250,0.887
833,-0.062,0.133,0.941
834,-0.027,-0.148,1.090
835,-0.047,-0.090,0.996
836,-0.066,0.109,0.887
837,0.066,0.059,1.109
838,-0.047,0.156,0.949
839,0.039,0.156,1.004
840,-0.012,-0.117,0.965
841,-0.004,-0.137,0.980
842,0.191,0.047,1.129
843,0.238,0.152,0.941
844,0.152,0.391,1.062
845,-0.164,0.047,0.852
846,-0.125,-0.148,0.949
847,0.062,-0.145,1.031
848,0.223,0.090,1.086
849,0.320,0.098,1.043
850,0.176,0.125,1.043
851,0.062,-0.094,1.016
852,-0.035,-0.102,0.930
853,0.012,0.266,1.027
854,-0.078,0.008,0.980
855,-0.078,0.008,0.980
856,0.078,-0.125,1.051
857,-0.043,0.105,0.973
858,-0.055,-0.082,1.004
859,-0.055,0.246,0.977
860,-0.129,0.172,0.984
861,-0.016,-0.105,0.957
862,0.125,-0.234,1.129
863,0.066,-0.004,1.039
864,0.000,0.168,0.859
865,0.055,0.148,1.129
866,-0.086,0.051,0.926
867,-0.109,0.188,1.051
868,-0.188,-0.254,0.875
869,0.066,-0.211,1.066
870,0.305,0.395,0.934
871,0.406,0.297,1.020
872,0.359,0.211,1.102
873,0.043,0.094,0.973
874,-0.102,-0.230,0.934
875,-0.062,-0.109,1.047
876,-0.059,-0.039,1.027
877,0.070,0.223,0.973
878,-0.008,0.090,1.023
879,-0.008,0.090,1.023
880,-0.164,-0.301,1.016
881,-0.043,-0.023,0.867
882,0.125,0.035,1.168
883,0.148,-0.074,1.023
884,0.062,0.453,0.949
885,-0.070,-0.141,1.070
886,-0.141,-0.074,1.008
887,-0.051,0.074,0.898
888,0.023,-0.012,0.977
889,0.168,0.164,1.027
890,0.117,0.188,0.953
891,0.160,0.039,1.023
892,0.219,0.086,0.992
893,0.199,0.172,1.039
894,0.000,0.074,0.980
895,-0.031,0.023,1.023
896,-0.012,-0.062,0.984
897,0.012,-0.062,1.027
898,0.059,-0.012,0.965
899,0.102,0.113,1.090
900,-0.062,0.082,1.008
901,-0.160,-0.039,0.934
902,-0.027,0.016,1.012
903,-0.121,-0.105,1.051
904,-0.113,0.000,0.875
905,-0.047,0.117,1.086
906,-0.004,0.070,0.957
907,0.137,0.156,1.051
908,0.082,-0.090,0.910
909,0.055,0.227,1.074
910,-0.086,-0.129,0.871
911,0.047,-0.023,1.141
912,0.055,0.062,0.898
913,0.227,0.215,1.086
914,0.211,-0.023,1.023
915,0.094,0.223,1.047
916,0.113,-0.223,0.980
917,0.180,-0.031,1.004
918,0.211,0.379,0.926
919,0.023,0.332,0.930
920,-0.008,-0.082,1.004
921,-0.078,-0.102,1.074
922,-0.066,-0.250,1.062
923,-0.059,-0.023,0.941
924,0.113,0.086,1.023
925,0.164,0.250,1.059
926,0.074,0.176,0.949
927,-0.055,0.203,1.055
928,-0.270,-0.500,0.906
929,-0.145,-0.078,1.023
930,-0.145,0.176,1.000
931,0.000,-0.098,1.000
932,0.164,0.277,1.000
933,0.020,-0.102,0.992
934,0.102,-0.066,1.031
935,0.258,-0.051,0.988
936,0.191,0.125,1.156
937,-0.043,0.355,0.730
938,0.066,-0.008,1.121
939,0.102,-0.023,0.965
940,0.082,0.227,1.004
941,0.062,0.027,0.957
942,0.035,-0.008,0.996
943,0.008,0.020,1.004
944,0.031,0.020,1.000
945,0.051,-0.031,0.980
946,0.133,0.043,1.078
947,0.035,0.141,1.051
948,-0.117,0.262,0.816
