Sample,X,Y,Z
941,-0.098,-0.086,0.832
942,-0.160,-0.293,1.000
943,-0.098,-0.289,1.023
944,0.117,0.305,0.887
945,0.219,-0.199,1.258
946,0.070,0.484,1.164
947,0.121,0.594,0.941
948,0.238,0.195,1.090
949,0.125,0.188,0.957
950,0.121,0.199,0.980
951,0.121,0.199,0.980
952,0.141,-0.227,0.883
953,-0.152,0.465,0.559
954,-0.332,-0.094,1.020
955,-0.281,-0.152,0.895
956,-0.027,0.230,0.777
957,-0.012,0.129,1.227
958,0.027,0.098,1.277
959,0.141,0.133,1.035
960,0.277,-0.004,1.324
961,0.133,-0.027,1.012
962,0.055,-0.262,1.062
963,-0.227,0.168,0.773
964,-0.109,-0.121,0.992
965,-0.039,-0.422,1.027
966,-0.012,0.223,0.809
967,0.191,-0.266,1.199
968,0.121,0.086,1.297
969,0.055,0.250,0.941
970,0.199,0.090,0.867
971,0.332,-0.113,1.254
972,0.129,-0.105,0.789
973,-0.023,0.469,0.688
974,-0.309,0.211,0.773
975,-0.285,-0.312,0.930
976,-0.031,0.344,0.789
977,0.066,0.148,1.191
978,-0.020,-0.090,1.133
979,0.031,0.371,1.203
980,0.008,-0.012,1.203
981,0.145,-0.488,1.121
982,0.219,-0.047,1.059
983,0.012,-0.160,0.898
984,-0.113,-0.035,0.844
985,0.062,-0.289,1.012
986,0.012,0.094,0.859
987,-0.008,0.000,0.953
988,0.039,-0.160,1.156
989,0.242,0.227,1.164
990,0.078,0.430,1.051
991,-0.012,0.152,0.957
992,0.059,0.594,1.125
993,-0.066,-0.320,0.887
994,0.086,0.172,0.941
995,0.238,0.188,0.816
996,0.094,-0.527,1.055
997,-0.273,0.094,0.766
998,-0.273,0.422,0.887
999,-0.145,-0.027,1.039
Rate 1354, overflows 0
